"date","symbol","adjusted"
2018-01-02,"BABA",183.649994
2018-01-03,"BABA",184
2018-01-04,"BABA",185.710007
2018-01-05,"BABA",190.699997
2018-01-08,"BABA",190.330002
2018-01-09,"BABA",190.800003
2018-01-10,"BABA",189.789993
2018-01-11,"BABA",188.75
2018-01-12,"BABA",187.789993
2018-01-16,"BABA",182.399994
2018-01-17,"BABA",183.830002
2018-01-18,"BABA",184.399994
2018-01-19,"BABA",184.050003
2018-01-22,"BABA",184.020004
2018-01-23,"BABA",192.279999
2018-01-24,"BABA",195.529999
2018-01-25,"BABA",198.330002
2018-01-26,"BABA",205.220001
2018-01-29,"BABA",203.009995
2018-01-30,"BABA",199.660004
2018-01-31,"BABA",204.289993
2018-02-01,"BABA",192.220001
2018-02-02,"BABA",187.309998
2018-02-05,"BABA",180.529999
2018-02-06,"BABA",185.169998
2018-02-07,"BABA",180.300003
2018-02-08,"BABA",173.699997
2018-02-09,"BABA",176.669998
2018-02-12,"BABA",177.440002
2018-02-13,"BABA",179.25
2018-02-14,"BABA",186.759995
2018-02-15,"BABA",187.449997
2018-02-16,"BABA",183.679993
2018-02-20,"BABA",187.190002
2018-02-21,"BABA",188.820007
2018-02-22,"BABA",188.75
2018-02-23,"BABA",193.289993
2018-02-26,"BABA",194.190002
2018-02-27,"BABA",188.259995
2018-02-28,"BABA",186.139999
2018-03-01,"BABA",181.990005
2018-03-02,"BABA",179.759995
2018-03-05,"BABA",181.600006
2018-03-06,"BABA",187.369995
2018-03-07,"BABA",189.050003
2018-03-08,"BABA",187.179993
2018-03-09,"BABA",190.550003
2018-03-12,"BABA",192.740005
2018-03-13,"BABA",188.410004
2018-03-14,"BABA",192.559998
2018-03-15,"BABA",199.059998
2018-03-16,"BABA",200.279999
2018-03-19,"BABA",194.529999
2018-03-20,"BABA",198.949997
2018-03-21,"BABA",195.300003
2018-03-22,"BABA",184.649994
2018-03-23,"BABA",181.199997
2018-03-26,"BABA",190.5
2018-03-27,"BABA",181.889999
2018-03-28,"BABA",178.910004
2018-03-29,"BABA",183.539993
2018-04-02,"BABA",177.610001
2018-04-03,"BABA",174.669998
2018-04-04,"BABA",172.070007
2018-04-05,"BABA",172.570007
2018-04-06,"BABA",167.520004
2018-04-09,"BABA",169.869995
2018-04-10,"BABA",177.100006
2018-04-11,"BABA",175.360001
2018-04-12,"BABA",175.919998
2018-04-13,"BABA",172.039993
2018-04-16,"BABA",174.699997
2018-04-17,"BABA",178.699997
2018-04-18,"BABA",182.679993
2018-04-19,"BABA",181.389999
2018-04-20,"BABA",179.110001
2018-04-23,"BABA",175.570007
2018-04-24,"BABA",173.089996
2018-04-25,"BABA",170.220001
2018-04-26,"BABA",173.899994
2018-04-27,"BABA",177.160004
2018-04-30,"BABA",178.539993
2018-05-01,"BABA",179.5
2018-05-02,"BABA",181.449997
2018-05-03,"BABA",182.449997
2018-05-04,"BABA",188.889999
2018-05-07,"BABA",195.350006
2018-05-08,"BABA",196.309998
2018-05-09,"BABA",195.429993
2018-05-10,"BABA",195.960007
2018-05-11,"BABA",194.360001
2018-05-14,"BABA",198.639999
2018-05-15,"BABA",196.610001
2018-05-16,"BABA",198.110001
2018-05-17,"BABA",196.020004
2018-05-18,"BABA",195
2018-05-21,"BABA",197.639999
2018-05-22,"BABA",195.869995
2018-05-23,"BABA",196.800003
2018-05-24,"BABA",197.369995
2018-05-25,"BABA",199.199997
2018-05-29,"BABA",198
2018-05-30,"BABA",197.979996
2018-05-31,"BABA",198.009995
2018-06-01,"BABA",204.339996
2018-06-04,"BABA",208.949997
2018-06-05,"BABA",208.369995
2018-06-06,"BABA",208.300003
2018-06-07,"BABA",203.619995
2018-06-08,"BABA",205.070007
2018-06-11,"BABA",205.699997
2018-06-12,"BABA",209.080002
2018-06-13,"BABA",206.619995
2018-06-14,"BABA",210.860001
2018-06-15,"BABA",208
2018-06-18,"BABA",208.570007
2018-06-19,"BABA",204.429993
2018-06-20,"BABA",206.229996
2018-06-21,"BABA",202.210007
2018-06-22,"BABA",202.009995
2018-06-25,"BABA",191.25
2018-06-26,"BABA",191.419998
2018-06-27,"BABA",185.020004
2018-06-28,"BABA",188.380005
2018-06-29,"BABA",185.529999
2018-07-02,"BABA",186.360001
2018-07-03,"BABA",184.75
2018-07-05,"BABA",186.880005
2018-07-06,"BABA",192.270004
2018-07-09,"BABA",192.75
2018-07-10,"BABA",192.550003
2018-07-11,"BABA",187.419998
2018-07-12,"BABA",190.169998
2018-07-13,"BABA",190.039993
2018-07-16,"BABA",190.350006
2018-07-17,"BABA",192.660004
2018-07-18,"BABA",190.789993
2018-07-19,"BABA",187.339996
2018-07-20,"BABA",187.25
2018-07-23,"BABA",187.039993
2018-07-24,"BABA",189
2018-07-25,"BABA",197.979996
2018-07-26,"BABA",194.179993
2018-07-27,"BABA",189.419998
2018-07-30,"BABA",184.820007
2018-07-31,"BABA",187.229996
2018-08-01,"BABA",185.270004
2018-08-02,"BABA",182.600006
2018-08-03,"BABA",180.839996
2018-08-06,"BABA",178.619995
2018-08-07,"BABA",179.919998
2018-08-08,"BABA",177.520004
2018-08-09,"BABA",177.190002
2018-08-10,"BABA",180.009995
2018-08-13,"BABA",177.679993
2018-08-14,"BABA",172.529999
2018-08-15,"BABA",169.830002
2018-08-16,"BABA",171.990005
2018-08-17,"BABA",172.779999
2018-08-20,"BABA",176.289993
2018-08-21,"BABA",177.919998
2018-08-22,"BABA",177.850006
2018-08-23,"BABA",172.229996
2018-08-24,"BABA",174.229996
2018-08-27,"BABA",180.649994
2018-08-28,"BABA",178.190002
2018-08-29,"BABA",178.5
2018-08-30,"BABA",174.600006
2018-08-31,"BABA",175.009995
2018-09-04,"BABA",170.440002
2018-09-05,"BABA",164.229996
2018-09-06,"BABA",159.869995
2018-09-07,"BABA",162.369995
2018-09-10,"BABA",156.360001
2018-09-11,"BABA",157.460007
2018-09-12,"BABA",161.460007
2018-09-13,"BABA",165.529999
2018-09-14,"BABA",164.740005
2018-09-17,"BABA",158.889999
2018-09-18,"BABA",156.649994
2018-09-19,"BABA",162.630005
2018-09-20,"BABA",165.880005
2018-09-21,"BABA",164.630005
2018-09-24,"BABA",163.160004
2018-09-25,"BABA",164.25
2018-09-26,"BABA",165.399994
2018-09-27,"BABA",166.320007
2018-09-28,"BABA",164.759995
2018-10-01,"BABA",162
2018-10-02,"BABA",160.229996
2018-10-03,"BABA",162.369995
2018-10-04,"BABA",156.130005
2018-10-05,"BABA",154.630005
2018-10-08,"BABA",151.139999
2018-10-09,"BABA",146.940002
2018-10-10,"BABA",138.289993
2018-10-11,"BABA",141.899994
2018-10-12,"BABA",147.289993
2018-10-15,"BABA",144.160004
2018-10-16,"BABA",149.600006
2018-10-17,"BABA",148.139999
2018-10-18,"BABA",142.020004
2018-10-19,"BABA",142.929993
2018-10-22,"BABA",148.800003
2018-10-23,"BABA",146.649994
2018-10-24,"BABA",139.610001
2018-10-25,"BABA",144.600006
2018-10-26,"BABA",142.869995
2018-10-29,"BABA",133.380005
2018-10-30,"BABA",136.330002
2018-10-31,"BABA",142.279999
2018-11-01,"BABA",151.25
2018-11-02,"BABA",147.589996
2018-11-05,"BABA",144.639999
2018-11-06,"BABA",147.440002
2018-11-07,"BABA",152.5
2018-11-08,"BABA",148.990005
2018-11-09,"BABA",144.850006
2018-11-12,"BABA",142.820007
2018-11-13,"BABA",146.979996
2018-11-14,"BABA",150.440002
2018-11-15,"BABA",156.220001
2018-11-16,"BABA",154.100006
2018-11-19,"BABA",149.529999
2018-11-20,"BABA",145.979996
2018-11-21,"BABA",149.410004
2018-11-23,"BABA",150.330002
2018-11-26,"BABA",156.009995
2018-11-27,"BABA",156.460007
2018-11-28,"BABA",159.339996
2018-11-29,"BABA",156.279999
2018-11-30,"BABA",160.860001
2018-12-03,"BABA",163.740005
2018-12-04,"BABA",158.339996
2018-12-06,"BABA",155.830002
2018-12-07,"BABA",153.059998
2018-12-10,"BABA",151.429993
2018-12-11,"BABA",151.830002
2018-12-12,"BABA",151.5
2018-12-13,"BABA",151.479996
2018-12-14,"BABA",149
2018-12-17,"BABA",143.979996
2018-12-18,"BABA",140.820007
2018-12-19,"BABA",137.139999
2018-12-20,"BABA",135.110001
2018-12-21,"BABA",132
2018-12-24,"BABA",131.889999
2018-12-26,"BABA",138
2018-12-27,"BABA",138.449997
2018-12-28,"BABA",139.089996
2018-12-31,"BABA",137.070007
2019-01-02,"BABA",136.699997
2019-01-03,"BABA",130.600006
2019-01-04,"BABA",139.75
2019-01-07,"BABA",143.100006
2019-01-08,"BABA",146.789993
2019-01-09,"BABA",151.919998
2019-01-10,"BABA",151.690002
2019-01-11,"BABA",151.320007
2019-01-14,"BABA",149.270004
2019-01-15,"BABA",150.880005
2019-01-16,"BABA",154.839996
2019-01-17,"BABA",155.970001
2019-01-18,"BABA",157.020004
2019-01-22,"BABA",152.149994
2019-01-23,"BABA",152.029999
2019-01-24,"BABA",155.860001
2019-01-25,"BABA",159.210007
2019-01-28,"BABA",158.919998
2019-01-29,"BABA",156.880005
2019-01-30,"BABA",166.820007
2019-01-31,"BABA",168.490005
2019-02-01,"BABA",167.970001
2019-02-04,"BABA",166.699997
2019-02-05,"BABA",171.830002
2019-02-06,"BABA",171.520004
2019-02-07,"BABA",166.960007
2019-02-08,"BABA",167.360001
2019-02-11,"BABA",167.449997
2019-02-12,"BABA",168.710007
2019-02-13,"BABA",169.399994
2019-02-14,"BABA",168.380005
2019-02-15,"BABA",166.149994
2019-02-19,"BABA",170.179993
2019-02-20,"BABA",170.710007
2019-02-21,"BABA",171.660004
2019-02-22,"BABA",176.919998
2019-02-25,"BABA",183.25
2019-02-26,"BABA",183.539993
2019-02-27,"BABA",184.580002
2019-02-28,"BABA",183.029999
2019-03-01,"BABA",183.880005
2019-03-04,"BABA",187.25
2019-03-05,"BABA",185
2019-03-06,"BABA",184.169998
2019-03-07,"BABA",177.320007
2019-03-08,"BABA",175.029999
2019-03-11,"BABA",180.410004
2019-03-12,"BABA",180.630005
2019-03-13,"BABA",180.699997
2019-03-14,"BABA",180.360001
2019-03-15,"BABA",180.970001
2019-03-18,"BABA",181.830002
2019-03-19,"BABA",182.139999
2019-03-20,"BABA",181.279999
2019-03-21,"BABA",181.5
2019-03-22,"BABA",176.259995
2019-03-25,"BABA",178.770004
2019-03-26,"BABA",178.080002
2019-03-27,"BABA",177.029999
2019-03-28,"BABA",177.729996
2019-03-29,"BABA",182.449997
2019-04-01,"BABA",180.889999
2019-04-02,"BABA",181.740005
2019-04-03,"BABA",178.320007
2019-04-04,"BABA",181.070007
2019-04-05,"BABA",185.350006
2019-04-08,"BABA",186.5
2019-04-09,"BABA",187.190002
2019-04-10,"BABA",186.190002
2019-04-11,"BABA",184.979996
2019-04-12,"BABA",188.910004
2019-04-15,"BABA",183.070007
2019-04-16,"BABA",185.779999
2019-04-17,"BABA",187.550003
2019-04-18,"BABA",186.940002
2019-04-22,"BABA",185.380005
2019-04-23,"BABA",187.289993
2019-04-24,"BABA",185.669998
2019-04-25,"BABA",187.880005
2019-04-26,"BABA",187.089996
2019-04-29,"BABA",186.940002
2019-04-30,"BABA",185.570007
2019-05-01,"BABA",189.309998
2019-05-02,"BABA",190.389999
2019-05-03,"BABA",195.210007
2019-05-06,"BABA",188.240005
2019-05-07,"BABA",181.429993
2019-05-08,"BABA",179.589996
2019-05-09,"BABA",179.039993
2019-05-10,"BABA",178
2019-05-13,"BABA",170.009995
2019-05-14,"BABA",174.839996
2019-05-15,"BABA",177.600006
2019-05-16,"BABA",175.570007
2019-05-17,"BABA",169.570007
2019-05-20,"BABA",160.649994
2019-05-21,"BABA",163.429993
2019-05-22,"BABA",158.830002
2019-05-23,"BABA",156
2019-05-24,"BABA",155
2019-05-28,"BABA",154.809998
2019-05-29,"BABA",152.479996
2019-05-30,"BABA",151.070007
2019-05-31,"BABA",149.259995
2019-06-03,"BABA",149.910004
2019-06-04,"BABA",154.149994
2019-06-05,"BABA",151.649994
2019-06-06,"BABA",151.5
2019-06-07,"BABA",154.229996
2019-06-10,"BABA",159.850006
2019-06-11,"BABA",162.649994
2019-06-12,"BABA",160.039993
2019-06-13,"BABA",160.330002
2019-06-14,"BABA",158.100006
2019-06-17,"BABA",159.910004
2019-06-18,"BABA",165.509995
2019-06-19,"BABA",165.460007
2019-06-20,"BABA",168.25
2019-06-21,"BABA",167.550003
2019-06-24,"BABA",168.100006
2019-06-25,"BABA",165.800003
2019-06-26,"BABA",168.990005
2019-06-27,"BABA",170.899994
2019-06-28,"BABA",169.449997
2019-07-01,"BABA",175.050003
2019-07-02,"BABA",175.449997
2019-07-03,"BABA",174.669998
2019-07-05,"BABA",173.300003
2019-07-08,"BABA",168.449997
2019-07-09,"BABA",168.800003
2019-07-10,"BABA",166.929993
2019-07-11,"BABA",166.550003
2019-07-12,"BABA",169.070007
2019-07-15,"BABA",173.5
2019-07-16,"BABA",174.190002
2019-07-17,"BABA",174.820007
2019-07-18,"BABA",172.800003
2019-07-19,"BABA",172.990005
2019-07-22,"BABA",174
2019-07-23,"BABA",178.089996
2019-07-24,"BABA",178.669998
2019-07-25,"BABA",177.289993
2019-07-26,"BABA",178.740005
2019-07-29,"BABA",177.020004
2019-07-30,"BABA",174.100006
2019-07-31,"BABA",173.110001
2019-08-01,"BABA",165.649994
2019-08-02,"BABA",161
2019-08-05,"BABA",153.669998
2019-08-06,"BABA",157.429993
2019-08-07,"BABA",159.169998
2019-08-08,"BABA",162.220001
2019-08-09,"BABA",159.119995
2019-08-12,"BABA",159.309998
2019-08-13,"BABA",164.029999
2019-08-14,"BABA",162.059998
2019-08-15,"BABA",166.970001
2019-08-16,"BABA",174.600006
2019-08-19,"BABA",178.279999
2019-08-20,"BABA",177.210007
2019-08-21,"BABA",175.240005
2019-08-22,"BABA",171.910004
2019-08-23,"BABA",164.539993
2019-08-26,"BABA",165.899994
2019-08-27,"BABA",166.199997
2019-08-28,"BABA",167.479996
2019-08-29,"BABA",172.809998
2019-08-30,"BABA",175.029999
2019-09-03,"BABA",172.410004
2019-09-04,"BABA",174.330002
2019-09-05,"BABA",178.940002
2019-09-06,"BABA",176.690002
2019-09-09,"BABA",177.779999
2019-09-10,"BABA",174.990005
2019-09-11,"BABA",176.089996
2019-09-12,"BABA",178.240005
2019-09-13,"BABA",179.169998
2019-09-16,"BABA",177.070007
2019-09-17,"BABA",179
2019-09-18,"BABA",180
2019-09-19,"BABA",180.460007
2019-09-20,"BABA",182.509995
2019-09-23,"BABA",176.979996
2019-09-24,"BABA",171.550003
2019-09-25,"BABA",176.660004
2019-09-26,"BABA",175
2019-09-27,"BABA",165.979996
2019-09-30,"BABA",167.229996
2019-10-01,"BABA",165.149994
2019-10-02,"BABA",165.770004
2019-10-03,"BABA",169.479996
2019-10-04,"BABA",170.339996
2019-10-07,"BABA",168.320007
2019-10-08,"BABA",161.929993
2019-10-09,"BABA",165.190002
2019-10-10,"BABA",166.070007
2019-10-11,"BABA",172.940002
2019-10-14,"BABA",171.160004
2019-10-15,"BABA",175.289993
2019-10-16,"BABA",177.119995
2019-10-17,"BABA",176.850006
2019-10-18,"BABA",169.130005
2019-10-21,"BABA",173.520004
2019-10-22,"BABA",169.889999
2019-10-23,"BABA",169.919998
2019-10-24,"BABA",172.550003
2019-10-25,"BABA",174.309998
2019-10-28,"BABA",178.679993
2019-10-29,"BABA",176.889999
2019-10-30,"BABA",177.529999
2019-10-31,"BABA",176.669998
2019-11-01,"BABA",176.460007
2019-11-04,"BABA",179.690002
2019-11-05,"BABA",182
2019-11-06,"BABA",184.160004
2019-11-07,"BABA",186.660004
2019-11-08,"BABA",187.160004
2019-11-11,"BABA",186.710007
2019-11-12,"BABA",186.970001
2019-11-13,"BABA",182.479996
2019-11-14,"BABA",182.800003
2019-11-15,"BABA",185.490005
2019-11-18,"BABA",184.610001
2019-11-19,"BABA",185.25
2019-11-20,"BABA",182.350006
2019-11-21,"BABA",184.860001
2019-11-22,"BABA",186.779999
2019-11-25,"BABA",190.449997
2019-11-26,"BABA",194.699997
2019-11-27,"BABA",200.820007
2019-11-29,"BABA",200
2019-12-02,"BABA",196.309998
2019-12-03,"BABA",194.899994
2019-12-04,"BABA",193.740005
2019-12-05,"BABA",200
2019-12-06,"BABA",201.889999
2019-12-09,"BABA",198.740005
2019-12-10,"BABA",200.449997
2019-12-11,"BABA",204.639999
2019-12-12,"BABA",204.5
2019-12-13,"BABA",204.910004
2019-12-16,"BABA",206.970001
2019-12-17,"BABA",208.179993
2019-12-18,"BABA",210
2019-12-19,"BABA",210.130005
2019-12-20,"BABA",212.25
2019-12-23,"BABA",214.830002
2019-12-24,"BABA",214.259995
2019-12-26,"BABA",216.380005
2019-12-27,"BABA",215.470001
2019-12-30,"BABA",212.910004
2019-12-31,"BABA",212.100006
2020-01-02,"BABA",219.770004
2020-01-03,"BABA",217
2020-01-06,"BABA",216.639999
2020-01-07,"BABA",217.630005
2020-01-08,"BABA",218
2020-01-09,"BABA",221.779999
2020-01-10,"BABA",223.830002
2020-01-13,"BABA",230.479996
2020-01-14,"BABA",226.490005
2020-01-15,"BABA",225.059998
2020-01-16,"BABA",223.940002
2020-01-17,"BABA",227.429993
2020-01-21,"BABA",222.259995
2020-01-22,"BABA",222.369995
2020-01-23,"BABA",219.130005
2020-01-24,"BABA",213.75
2020-01-27,"BABA",205.470001
2020-01-28,"BABA",210.229996
2020-01-29,"BABA",212.020004
2020-01-30,"BABA",208.580002
2020-01-31,"BABA",206.589996
2020-02-03,"BABA",213.100006
2020-02-04,"BABA",222.880005
2020-02-05,"BABA",220.220001
2020-02-06,"BABA",220.899994
2020-02-07,"BABA",216.529999
2020-02-10,"BABA",215.770004
2020-02-11,"BABA",217.210007
2020-02-12,"BABA",224.309998
2020-02-13,"BABA",220.360001
2020-02-14,"BABA",219.630005
2020-02-18,"BABA",220.520004
2020-02-19,"BABA",222.139999
2020-02-20,"BABA",218.039993
2020-02-21,"BABA",212.589996
2020-02-24,"BABA",206.160004
2020-02-25,"BABA",205.610001
2020-02-26,"BABA",208.740005
2020-02-27,"BABA",205.029999
2020-02-28,"BABA",208
2020-03-02,"BABA",210.979996
2020-03-03,"BABA",207.410004
2020-03-04,"BABA",211.960007
2020-03-05,"BABA",211.460007
2020-03-06,"BABA",204.639999
2020-03-09,"BABA",197.660004
2020-03-10,"BABA",206.389999
2020-03-11,"BABA",198.910004
2020-03-12,"BABA",185.100006
2020-03-13,"BABA",194
2020-03-16,"BABA",178.850006
2020-03-17,"BABA",184.809998
2020-03-18,"BABA",180
2020-03-19,"BABA",180.880005
2020-03-20,"BABA",181.300003
2020-03-23,"BABA",176.339996
2020-03-24,"BABA",185.75
2020-03-25,"BABA",188.559998
2020-03-26,"BABA",195.320007
2020-03-27,"BABA",188.589996
2020-03-30,"BABA",191.270004
2020-03-31,"BABA",194.479996
2020-04-01,"BABA",187.559998
2020-04-02,"BABA",188.899994
2020-04-03,"BABA",187.110001
2020-04-06,"BABA",196.449997
2020-04-07,"BABA",198
2020-04-08,"BABA",195.979996
2020-04-09,"BABA",196.369995
2020-04-13,"BABA",199.440002
2020-04-14,"BABA",204.779999
2020-04-15,"BABA",208.169998
2020-04-16,"BABA",212.660004
2020-04-17,"BABA",209.5
2020-04-20,"BABA",212.130005
2020-04-21,"BABA",207.339996
2020-04-22,"BABA",209.960007
2020-04-23,"BABA",205.240005
2020-04-24,"BABA",204.360001
2020-04-27,"BABA",203.690002
2020-04-28,"BABA",201.149994
2020-04-29,"BABA",206.699997
2020-04-30,"BABA",202.669998
2020-05-01,"BABA",194.479996
2020-05-04,"BABA",191.149994
2020-05-05,"BABA",195.020004
2020-05-06,"BABA",195.169998
2020-05-07,"BABA",196.490005
2020-05-08,"BABA",201.190002
2020-05-11,"BABA",205.399994
2020-05-12,"BABA",200.309998
2020-05-13,"BABA",199.460007
2020-05-14,"BABA",201.300003
2020-05-15,"BABA",203.679993
2020-05-18,"BABA",215.279999
2020-05-19,"BABA",217.199997
2020-05-20,"BABA",216.789993
2020-05-21,"BABA",212.160004
2020-05-22,"BABA",199.699997
2020-05-26,"BABA",201.720001
2020-05-27,"BABA",201.179993
2020-05-28,"BABA",199.490005
2020-05-29,"BABA",207.389999
2020-06-01,"BABA",206.570007
2020-06-02,"BABA",214.330002
2020-06-03,"BABA",218.610001
2020-06-04,"BABA",218.039993
2020-06-05,"BABA",219.550003
2020-06-08,"BABA",219
2020-06-09,"BABA",220.720001
2020-06-10,"BABA",223.679993
2020-06-11,"BABA",215.240005
2020-06-12,"BABA",217.639999
2020-06-15,"BABA",217.029999
2020-06-16,"BABA",222.619995
2020-06-17,"BABA",224.25
2020-06-18,"BABA",223.539993
2020-06-19,"BABA",220.639999
2020-06-22,"BABA",221.410004
2020-06-23,"BABA",228.75
2020-06-24,"BABA",226.220001
2020-06-25,"BABA",222.160004
2020-06-26,"BABA",215.710007
2020-06-29,"BABA",215.020004
2020-06-30,"BABA",215.699997
2020-07-01,"BABA",215.949997
2020-07-02,"BABA",223.600006
2020-07-06,"BABA",240
2020-07-07,"BABA",236.509995
2020-07-08,"BABA",257.679993
2020-07-09,"BABA",261.579987
2020-07-10,"BABA",261.01001
2020-07-13,"BABA",251.669998
2020-07-14,"BABA",248.580002
2020-07-15,"BABA",249.210007
2020-07-16,"BABA",242.5
2020-07-17,"BABA",247.139999
2020-07-20,"BABA",254.809998
2020-07-21,"BABA",257.899994
2020-07-22,"BABA",251.699997
2020-07-23,"BABA",251.880005
2020-07-24,"BABA",249
2020-07-27,"BABA",250.860001
2020-07-28,"BABA",249.050003
2020-07-29,"BABA",252.449997
2020-07-30,"BABA",252.740005
2020-07-31,"BABA",251.020004
2020-08-03,"BABA",257.940002
2020-08-04,"BABA",262.200012
2020-08-05,"BABA",264.910004
2020-08-06,"BABA",265.679993
2020-08-07,"BABA",252.100006
2020-08-10,"BABA",248.130005
2020-08-11,"BABA",248.419998
2020-08-12,"BABA",255.190002
2020-08-13,"BABA",253.720001
2020-08-14,"BABA",253.970001
2020-08-17,"BABA",256.959991
2020-08-18,"BABA",259.200012
2020-08-19,"BABA",260.589996
2020-08-20,"BABA",257.970001
2020-08-21,"BABA",265.799988
2020-08-24,"BABA",276.019989
2020-08-25,"BABA",286
2020-08-26,"BABA",291.959991
2020-08-27,"BABA",284.170013
2020-08-28,"BABA",289
2020-08-31,"BABA",287.029999
2020-09-01,"BABA",298
2020-09-02,"BABA",296.070007
2020-09-03,"BABA",282.5
2020-09-04,"BABA",281.390015
2020-09-08,"BABA",270.019989
2020-09-09,"BABA",273.149994
2020-09-10,"BABA",267.549988
2020-09-11,"BABA",271.609985
2020-09-14,"BABA",274.100006
2020-09-15,"BABA",277.959991
2020-09-16,"BABA",278.140015
2020-09-17,"BABA",275.720001
2020-09-18,"BABA",272.410004
2020-09-21,"BABA",273.820007
2020-09-22,"BABA",275.290009
2020-09-23,"BABA",272.950012
2020-09-24,"BABA",269.730011
2020-09-25,"BABA",271.089996
2020-09-28,"BABA",276.01001
2020-09-29,"BABA",276.929993
2020-09-30,"BABA",293.980011
2020-10-01,"BABA",290.049988
2020-10-02,"BABA",288.170013
2020-10-05,"BABA",288.269989
2020-10-06,"BABA",292.390015
2020-10-07,"BABA",296.5
2020-10-08,"BABA",300.540009
2020-10-09,"BABA",299.73999
2020-10-12,"BABA",306.339996
2020-10-13,"BABA",308.779999
2020-10-14,"BABA",301.040009
2020-10-15,"BABA",299.459991
2020-10-16,"BABA",307.309998
2020-10-19,"BABA",305.290009
2020-10-20,"BABA",309.809998
2020-10-21,"BABA",307.970001
2020-10-22,"BABA",306.279999
2020-10-23,"BABA",309.920013
2020-10-26,"BABA",306.869995
2020-10-27,"BABA",317.140015
2020-10-28,"BABA",307.940002
2020-10-29,"BABA",312.559998
2020-10-30,"BABA",304.690002
2020-11-02,"BABA",310.839996
2020-11-03,"BABA",285.570007
2020-11-04,"BABA",295.709991
2020-11-05,"BABA",287.75
2020-11-06,"BABA",299.950012
2020-11-09,"BABA",290.529999
2020-11-10,"BABA",266.540009
2020-11-11,"BABA",265.649994
2020-11-12,"BABA",264.309998
2020-11-13,"BABA",260.839996
2020-11-16,"BABA",258.309998
2020-11-17,"BABA",256.799988
2020-11-18,"BABA",255.830002
2020-11-19,"BABA",259.890015
2020-11-20,"BABA",270.73999
2020-11-23,"BABA",270.109985
2020-11-24,"BABA",279.959991
2020-11-25,"BABA",277.720001
2020-11-27,"BABA",276.480011
2020-11-30,"BABA",263.359985
2020-12-01,"BABA",264.01001
2020-12-02,"BABA",261.320007
2020-12-03,"BABA",266.910004
2020-12-04,"BABA",267.25
2020-12-07,"BABA",264
2020-12-08,"BABA",266.089996
2020-12-09,"BABA",263.799988
2020-12-10,"BABA",264.869995
2020-12-11,"BABA",264.540009
2020-12-14,"BABA",256.029999
2020-12-15,"BABA",255.110001
2020-12-16,"BABA",261.890015
2020-12-17,"BABA",264.429993
2020-12-18,"BABA",260
2020-12-21,"BABA",260.429993
2020-12-22,"BABA",255.830002
2020-12-23,"BABA",256.179993
2020-12-24,"BABA",222
2020-12-28,"BABA",222.360001
2020-12-29,"BABA",236.259995
2020-12-30,"BABA",238.389999
2020-12-31,"BABA",232.729996
2021-01-04,"BABA",227.850006
2021-01-05,"BABA",240.399994
2021-01-06,"BABA",227.610001
2021-01-07,"BABA",226.899994
2021-01-08,"BABA",236.190002
2021-01-11,"BABA",227.369995
2021-01-12,"BABA",225.600006
2021-01-13,"BABA",235.300003
2021-01-14,"BABA",242.979996
2021-01-15,"BABA",243.460007
2021-01-19,"BABA",251.649994
2021-01-20,"BABA",265.48999
2021-01-21,"BABA",260
2021-01-22,"BABA",258.619995
2021-01-25,"BABA",261.380005
2021-01-26,"BABA",265.920013
2021-01-27,"BABA",260.25
2021-01-28,"BABA",260.76001
2021-01-29,"BABA",253.830002
2021-02-01,"BABA",264.690002
2021-02-02,"BABA",254.5
2021-02-03,"BABA",263.429993
2021-02-04,"BABA",266.959991
2021-02-05,"BABA",265.670013
2021-02-08,"BABA",262.589996
2021-02-09,"BABA",266.48999
2021-02-10,"BABA",267.790009
2021-02-11,"BABA",268.929993
2021-02-12,"BABA",267.850006
2021-02-16,"BABA",270.700012
2021-02-17,"BABA",270.829987
2021-02-18,"BABA",264.51001
2021-02-19,"BABA",263.589996
2021-02-22,"BABA",254
2021-02-23,"BABA",252.75
2021-02-24,"BABA",250.339996
2021-02-25,"BABA",240.179993
2021-02-26,"BABA",237.759995
2021-03-01,"BABA",241.690002
2021-03-02,"BABA",234.419998
2021-03-03,"BABA",236.270004
2021-03-04,"BABA",230.5
2021-03-05,"BABA",233.889999
2021-03-08,"BABA",226.690002
2021-03-09,"BABA",238.139999
2021-03-10,"BABA",234.300003
2021-03-11,"BABA",240.800003
2021-03-12,"BABA",231.869995
2021-03-15,"BABA",230.279999
2021-03-16,"BABA",226.929993
2021-03-17,"BABA",233.339996
2021-03-18,"BABA",236.429993
2021-03-19,"BABA",239.789993
2021-03-22,"BABA",237.119995
2021-03-23,"BABA",237.669998
2021-03-24,"BABA",229.589996
2021-03-25,"BABA",222.720001
2021-03-26,"BABA",227.259995
2021-03-29,"BABA",231.860001
2021-03-30,"BABA",229.25
2021-03-31,"BABA",226.729996
2021-04-01,"BABA",224.360001
2021-04-05,"BABA",225.300003
2021-04-06,"BABA",230.570007
2021-04-07,"BABA",225.419998
2021-04-08,"BABA",228.240005
2021-04-09,"BABA",223.309998
2021-04-12,"BABA",244.009995
2021-04-13,"BABA",241.889999
2021-04-14,"BABA",239.229996
2021-04-15,"BABA",239.089996
2021-04-16,"BABA",238.690002
2021-04-19,"BABA",234.779999
2021-04-20,"BABA",229.880005
2021-04-21,"BABA",229.440002
2021-04-22,"BABA",229.350006
