"time","symbol","CCI"
2021-07-23,"mchi",-139.9751
2021-07-22,"mchi",-88.2314
2021-07-21,"mchi",-94.1328
2021-07-20,"mchi",-102.5441
2021-07-19,"mchi",-101.4588
2021-07-16,"mchi",-71.3193
2021-07-15,"mchi",-56.9411
2021-07-14,"mchi",-65.8431
2021-07-13,"mchi",-64.4176
2021-07-12,"mchi",-83.2317
2021-07-09,"mchi",-80.7521
2021-07-08,"mchi",-112.3589
2021-07-07,"mchi",-63.6431
2021-07-06,"mchi",-60.0607
2021-07-02,"mchi",-22.4754
2021-07-01,"mchi",2.5761
2021-06-30,"mchi",13.357
2021-06-29,"mchi",22.6705
2021-06-28,"mchi",31.8806
2021-06-25,"mchi",21.7184
2021-06-24,"mchi",-0.8766
2021-06-23,"mchi",-11.0152
2021-06-22,"mchi",-30.0534
2021-06-21,"mchi",-22.9679
2021-06-18,"mchi",-16.7746
2021-06-17,"mchi",-18.4501
2021-06-16,"mchi",-31.2047
2021-06-15,"mchi",-10.7773
2021-06-14,"mchi",4.1381
2021-06-11,"mchi",1.2093
2021-06-10,"mchi",5.8775
2021-06-09,"mchi",3.0995
2021-06-08,"mchi",1.8788
2021-06-07,"mchi",8.2931
2021-06-04,"mchi",20.8595
2021-06-03,"mchi",13.9048
2021-06-02,"mchi",37.3235
2021-06-01,"mchi",42.5956
2021-05-28,"mchi",10.6373
2021-05-27,"mchi",14.1218
2021-05-26,"mchi",12.0629
2021-05-25,"mchi",6.6952
2021-05-24,"mchi",-18.5326
2021-05-21,"mchi",-17.1725
2021-05-20,"mchi",-4.7463
2021-05-19,"mchi",-15.9202
2021-05-18,"mchi",-11.4821
2021-05-17,"mchi",-23.8359
2021-05-14,"mchi",-37.4045
2021-05-13,"mchi",-50.0719
2021-05-12,"mchi",-31.5242
2021-05-11,"mchi",-30.6394
2021-05-10,"mchi",-22.0663
2021-05-07,"mchi",6.5864
2021-05-06,"mchi",5.1233
2021-05-05,"mchi",7.791
2021-05-04,"mchi",7.7386
2021-05-03,"mchi",22.3177
2021-04-30,"mchi",24.7295
2021-04-29,"mchi",41.5489
2021-04-28,"mchi",47.7558
2021-04-27,"mchi",40.887
2021-04-26,"mchi",35.0304
2021-04-23,"mchi",47.9536
2021-04-22,"mchi",33.7339
2021-04-21,"mchi",23.9972
2021-04-20,"mchi",23.6
2021-04-19,"mchi",29.8854
2021-04-16,"mchi",31.39
2021-04-15,"mchi",27.5473
2021-04-14,"mchi",28.3354
2021-04-13,"mchi",25.529
2021-04-12,"mchi",24.2359
2021-04-09,"mchi",24.7224
2021-04-08,"mchi",41.5367
2021-04-07,"mchi",27.5359
2021-04-06,"mchi",54.2366
2021-04-05,"mchi",49.4594
2021-04-01,"mchi",50.1271
2021-03-31,"mchi",32.5214
2021-03-30,"mchi",29.1362
2021-03-29,"mchi",24.5364
2021-03-26,"mchi",23.5264
2021-03-25,"mchi",11.7854
2021-03-24,"mchi",20.3174
2021-03-23,"mchi",52.3128
2021-03-22,"mchi",67.7438
2021-03-19,"mchi",67.7772
2021-03-18,"mchi",68.9965
2021-03-17,"mchi",72.1975
2021-03-16,"mchi",74.3756
2021-03-15,"mchi",66.1114
2021-03-12,"mchi",69.4355
2021-03-11,"mchi",91.9691
2021-03-10,"mchi",65.4533
2021-03-09,"mchi",71.2254
2021-03-08,"mchi",47.3733
2021-03-05,"mchi",76.3862
2021-03-04,"mchi",82.1953
2021-03-03,"mchi",110.4401
2021-03-02,"mchi",113.9446
2021-03-01,"mchi",126.623
2021-02-26,"mchi",105.355
2021-02-25,"mchi",122.0992
2021-02-24,"mchi",130.4859
2021-02-23,"mchi",145.7983
2021-02-22,"mchi",157.8552
2021-02-19,"mchi",194.3517
2021-02-18,"mchi",184.7356
2021-02-17,"mchi",211.1332
2021-02-16,"mchi",210.5655
2021-02-12,"mchi",209.6851
2021-02-11,"mchi",214.6376
2021-02-10,"mchi",203.7612
2021-02-09,"mchi",194.8743
2021-02-08,"mchi",183.3434
2021-02-05,"mchi",182.1216
2021-02-04,"mchi",179.6759
2021-02-03,"mchi",183.2122
2021-02-02,"mchi",175.2857
2021-02-01,"mchi",165.928
2021-01-29,"mchi",147.0455
2021-01-28,"mchi",159.4101
2021-01-27,"mchi",167.146
2021-01-26,"mchi",192.503
2021-01-25,"mchi",205.7766
2021-01-22,"mchi",186.6852
2021-01-21,"mchi",188.0687
2021-01-20,"mchi",192.9633
2021-01-19,"mchi",167.981
2021-01-15,"mchi",141.0123
2021-01-14,"mchi",144.4878
2021-01-13,"mchi",136.6717
2021-01-12,"mchi",132.0888
2021-01-11,"mchi",124.9162
2021-01-08,"mchi",133.9821
2021-01-07,"mchi",112.6053
2021-01-06,"mchi",114.6678
2021-01-05,"mchi",121.3432
2021-01-04,"mchi",104.6438
2020-12-31,"mchi",101.5738
2020-12-30,"mchi",99.525
2020-12-29,"mchi",82.4908
2020-12-28,"mchi",69.7698
2020-12-24,"mchi",72.6732
2020-12-23,"mchi",91.5244
2020-12-22,"mchi",89.3837
2020-12-21,"mchi",92.8059
2020-12-18,"mchi",97.9823
2020-12-17,"mchi",99.0574
2020-12-16,"mchi",92.5219
2020-12-15,"mchi",86.6065
2020-12-14,"mchi",87.2931
2020-12-11,"mchi",91.2397
2020-12-10,"mchi",94.8811
2020-12-09,"mchi",92.0162
2020-12-08,"mchi",100.1089
2020-12-07,"mchi",100.5909
2020-12-04,"mchi",106.126
2020-12-03,"mchi",106.3203
2020-12-02,"mchi",99.2408
2020-12-01,"mchi",107.8064
2020-11-30,"mchi",105.5192
2020-11-27,"mchi",126.4833
2020-11-25,"mchi",115.9553
2020-11-24,"mchi",123.9142
2020-11-23,"mchi",121.3968
2020-11-20,"mchi",122.8887
2020-11-19,"mchi",112.9158
2020-11-18,"mchi",113.7375
2020-11-17,"mchi",117.628
2020-11-16,"mchi",123.0476
2020-11-13,"mchi",122.3672
2020-11-12,"mchi",120.953
2020-11-11,"mchi",114.29
2020-11-10,"mchi",120.0395
2020-11-09,"mchi",152.5478
2020-11-06,"mchi",151.3019
2020-11-05,"mchi",150.7579
2020-11-04,"mchi",140.2844
2020-11-03,"mchi",111.8933
2020-11-02,"mchi",122.7261
2020-10-30,"mchi",114.4794
2020-10-29,"mchi",128.648
2020-10-28,"mchi",117.2224
2020-10-27,"mchi",130.0261
2020-10-26,"mchi",121.4816
2020-10-23,"mchi",127.889
2020-10-22,"mchi",130.8886
2020-10-21,"mchi",136.8308
2020-10-20,"mchi",135.0504
2020-10-19,"mchi",129.7805
2020-10-16,"mchi",133.9311
2020-10-15,"mchi",123.6011
2020-10-14,"mchi",138.9185
2020-10-13,"mchi",146.0745
2020-10-12,"mchi",147.7841
2020-10-09,"mchi",131.5046
2020-10-08,"mchi",128.743
2020-10-07,"mchi",125.4996
2020-10-06,"mchi",119.2369
2020-10-05,"mchi",109.9659
2020-10-02,"mchi",109.7387
2020-10-01,"mchi",119.6775
2020-09-30,"mchi",110.6863
2020-09-29,"mchi",92.5233
2020-09-28,"mchi",93.6041
2020-09-25,"mchi",80.0039
2020-09-24,"mchi",88.426
2020-09-23,"mchi",102.0724
2020-09-22,"mchi",108.0889
2020-09-21,"mchi",111.4486
2020-09-18,"mchi",124.0625
2020-09-17,"mchi",124.8606
2020-09-16,"mchi",136.5926
2020-09-15,"mchi",139.7689
2020-09-14,"mchi",126.8495
2020-09-11,"mchi",115.9933
2020-09-10,"mchi",111.4844
2020-09-09,"mchi",124.3552
2020-09-08,"mchi",119.4147
2020-09-04,"mchi",144.9966
2020-09-03,"mchi",158.339
2020-09-02,"mchi",188.9433
2020-09-01,"mchi",191.9436
2020-08-31,"mchi",175.0676
2020-08-28,"mchi",197.8968
2020-08-27,"mchi",193.5826
2020-08-26,"mchi",200.5298
2020-08-25,"mchi",197.2935
2020-08-24,"mchi",189.2925
2020-08-21,"mchi",170.4041
2020-08-20,"mchi",159.963
2020-08-19,"mchi",165.5642
2020-08-18,"mchi",178.7724
2020-08-17,"mchi",173.2898
2020-08-14,"mchi",156.1014
2020-08-13,"mchi",160.605
2020-08-12,"mchi",167.8358
2020-08-11,"mchi",158.943
2020-08-10,"mchi",157.3196
2020-08-07,"mchi",169.6012
2020-08-06,"mchi",209.5941
2020-08-05,"mchi",215.517
2020-08-04,"mchi",205.3748
2020-08-03,"mchi",192.2187
2020-07-31,"mchi",169.0855
2020-07-30,"mchi",172.7678
2020-07-29,"mchi",185.3726
2020-07-28,"mchi",169.2414
2020-07-27,"mchi",169.3508
2020-07-24,"mchi",166.5985
2020-07-23,"mchi",198.6941
2020-07-22,"mchi",203.3587
2020-07-21,"mchi",232.3897
2020-07-20,"mchi",216.3606
2020-07-17,"mchi",193.3809
2020-07-16,"mchi",186.3973
2020-07-15,"mchi",237.7934
2020-07-14,"mchi",232.7778
2020-07-13,"mchi",270.2988
2020-07-10,"mchi",280.0246
2020-07-09,"mchi",307.668
2020-07-08,"mchi",297.4517
2020-07-07,"mchi",251.9537
2020-07-06,"mchi",276.4848
2020-07-02,"mchi",174.7197
2020-07-01,"mchi",130.7532
2020-06-30,"mchi",118.1239
2020-06-29,"mchi",117.5884
2020-06-26,"mchi",125.6444
2020-06-25,"mchi",134.5226
2020-06-24,"mchi",144.7516
2020-06-23,"mchi",163.2515
2020-06-22,"mchi",135.9148
2020-06-19,"mchi",127.4746
2020-06-18,"mchi",124.8497
2020-06-17,"mchi",116.6157
2020-06-16,"mchi",108.723
2020-06-15,"mchi",78.3491
2020-06-12,"mchi",86.7276
2020-06-11,"mchi",76.005
2020-06-10,"mchi",125.2464
2020-06-09,"mchi",104.5655
2020-06-08,"mchi",107.4171
2020-06-05,"mchi",119.5763
2020-06-04,"mchi",94.399
2020-06-03,"mchi",107.2294
2020-06-02,"mchi",83.1718
2020-06-01,"mchi",51.1473
2020-05-29,"mchi",19.6588
2020-05-28,"mchi",-4.7317
2020-05-27,"mchi",0.5881
2020-05-26,"mchi",19.1816
2020-05-22,"mchi",-6.6861
2020-05-21,"mchi",42.9994
2020-05-20,"mchi",79.5538
2020-05-19,"mchi",74.8839
2020-05-18,"mchi",70.2877
2020-05-15,"mchi",17.6737
2020-05-14,"mchi",23.6417
2020-05-13,"mchi",41.0252
2020-05-12,"mchi",40.132
2020-05-11,"mchi",42.676
2020-05-08,"mchi",35.8528
2020-05-07,"mchi",5.287
2020-05-06,"mchi",-1.1491
2020-05-05,"mchi",-13.4942
2020-05-04,"mchi",-38.0677
2020-05-01,"mchi",-33.4737
2020-04-30,"mchi",22.1284
2020-04-29,"mchi",44.7373
2020-04-28,"mchi",30.7263
2020-04-27,"mchi",25.6863
2020-04-24,"mchi",6.0019
2020-04-23,"mchi",11.1501
2020-04-22,"mchi",16.6065
2020-04-21,"mchi",-13.1822
2020-04-20,"mchi",21.3943
2020-04-17,"mchi",20.9077
2020-04-16,"mchi",7.9881
2020-04-15,"mchi",-9.5685
2020-04-14,"mchi",10.8618
2020-04-13,"mchi",-23.6524
2020-04-09,"mchi",-16.8796
2020-04-08,"mchi",-23.4324
2020-04-07,"mchi",-11.9816
2020-04-06,"mchi",-27.797
2020-04-03,"mchi",-69.452
2020-04-02,"mchi",-64.2337
2020-04-01,"mchi",-87.2623
2020-03-31,"mchi",-47.8876
2020-03-30,"mchi",-62.1436
2020-03-27,"mchi",-77.4681
2020-03-26,"mchi",-27.3663
2020-03-25,"mchi",-55.7951
2020-03-24,"mchi",-86.3396
2020-03-23,"mchi",-159.3552
2020-03-20,"mchi",-143.2171
2020-03-19,"mchi",-158.2924
2020-03-18,"mchi",-172.6343
2020-03-17,"mchi",-115.6077
2020-03-16,"mchi",-165.9193
2020-03-13,"mchi",-36.8556
2020-03-12,"mchi",-93.4957
2020-03-11,"mchi",17.0193
2020-03-10,"mchi",53.0718
2020-03-09,"mchi",6.7035
2020-03-06,"mchi",65.0391
2020-03-05,"mchi",104.9367
2020-03-04,"mchi",102.7914
2020-03-03,"mchi",87.4156
2020-03-02,"mchi",83.5775
2020-02-28,"mchi",55.9667
2020-02-27,"mchi",72.7202
2020-02-26,"mchi",91.9241
2020-02-25,"mchi",78.8963
2020-02-24,"mchi",76.4116
2020-02-21,"mchi",134.4507
2020-02-20,"mchi",144.737
2020-02-19,"mchi",161.5449
2020-02-18,"mchi",148.9914
2020-02-14,"mchi",151.6785
2020-02-13,"mchi",155.1611
2020-02-12,"mchi",171.5211
2020-02-11,"mchi",149.0631
2020-02-10,"mchi",119.7526
2020-02-07,"mchi",108.9378
2020-02-06,"mchi",127.5125
2020-02-05,"mchi",123.8931
2020-02-04,"mchi",116.4087
2020-02-03,"mchi",52.7935
2020-01-31,"mchi",29.4981
2020-01-30,"mchi",52.5725
2020-01-29,"mchi",85.7481
2020-01-28,"mchi",63.5535
2020-01-27,"mchi",44.1078
2020-01-24,"mchi",117.8206
2020-01-23,"mchi",133.7654
2020-01-22,"mchi",166.0116
2020-01-21,"mchi",156.6184
2020-01-17,"mchi",216.115
2020-01-16,"mchi",210.6833
2020-01-15,"mchi",205.9718
2020-01-14,"mchi",214.7089
2020-01-13,"mchi",233.1244
2020-01-10,"mchi",208.1999
2020-01-09,"mchi",200.8896
2020-01-08,"mchi",182.7426
2020-01-07,"mchi",181.2943
2020-01-06,"mchi",174.5375
2020-01-03,"mchi",186.4032
2020-01-02,"mchi",211.1828
2021-08-13,"pdd",-158.6001
2021-08-12,"pdd",-153.2042
2021-08-11,"pdd",-142.0583
2021-08-10,"pdd",-135.8017
2021-08-09,"pdd",-139.8964
2021-08-06,"pdd",-149.5557
2021-08-05,"pdd",-148.4588
2021-08-04,"pdd",-142.328
2021-08-03,"pdd",-146.3428
2021-08-02,"pdd",-141.9119
2021-07-30,"pdd",-140.0783
2021-07-29,"pdd",-135.2006
2021-07-28,"pdd",-142.4185
2021-07-27,"pdd",-166.3372
2021-07-26,"pdd",-140.0243
2021-07-23,"pdd",-117.4746
2021-07-22,"pdd",-96.3834
2021-07-21,"pdd",-98.5999
2021-07-20,"pdd",-100.3647
2021-07-19,"pdd",-94.1889
2021-07-16,"pdd",-81.9467
2021-07-15,"pdd",-74.5359
2021-07-14,"pdd",-81.02
2021-07-13,"pdd",-68.8316
2021-07-12,"pdd",-73.3515
2021-07-09,"pdd",-72.8277
2021-07-08,"pdd",-79.0959
2021-07-07,"pdd",-67.9283
2021-07-06,"pdd",-61.3816
2021-07-02,"pdd",-42.0739
2021-07-01,"pdd",-31.095
2021-06-30,"pdd",-17.6977
2021-06-29,"pdd",-13.9551
2021-06-28,"pdd",-22.2989
2021-06-25,"pdd",-18.4079
2021-06-24,"pdd",-21.2706
2021-06-23,"pdd",-34.1999
2021-06-22,"pdd",-37.6789
2021-06-21,"pdd",-31.1419
2021-06-18,"pdd",-19.6704
2021-06-17,"pdd",-22.9251
2021-06-16,"pdd",-27.3241
2021-06-15,"pdd",-25.0539
2021-06-14,"pdd",-29.5408
2021-06-11,"pdd",-26.0673
2021-06-10,"pdd",-21.6468
2021-06-09,"pdd",-12.9344
2021-06-08,"pdd",-13.0647
2021-06-07,"pdd",-8.2084
2021-06-04,"pdd",2.7932
2021-06-03,"pdd",4.4013
2021-06-02,"pdd",15.8212
2021-06-01,"pdd",15.2451
2021-05-28,"pdd",-16.2548
2021-05-27,"pdd",-22.1357
2021-05-26,"pdd",-7.6835
2021-05-25,"pdd",4.4658
2021-05-24,"pdd",-0.4086
2021-05-21,"pdd",-0.4137
2021-05-20,"pdd",0.586
2021-05-19,"pdd",-12.0728
2021-05-18,"pdd",-16.7281
2021-05-17,"pdd",-25.9157
2021-05-14,"pdd",-27.195
2021-05-13,"pdd",-23.6053
2021-05-12,"pdd",-7.9386
2021-05-11,"pdd",-13.6768
2021-05-10,"pdd",-14.118
2021-05-07,"pdd",11.4443
2021-05-06,"pdd",11.7979
2021-05-05,"pdd",7.8972
2021-05-04,"pdd",8.3125
2021-05-03,"pdd",13.0836
2021-04-30,"pdd",16.2601
2021-04-29,"pdd",22.9231
2021-04-28,"pdd",29.7107
2021-04-27,"pdd",26.9466
2021-04-26,"pdd",24.9962
2021-04-23,"pdd",23.1769
2021-04-22,"pdd",13.0034
2021-04-21,"pdd",2.6085
2021-04-20,"pdd",3.2915
2021-04-19,"pdd",14.9826
2021-04-16,"pdd",16.1722
2021-04-15,"pdd",14.9321
2021-04-14,"pdd",16.6625
2021-04-13,"pdd",19.4511
2021-04-12,"pdd",19.3023
2021-04-09,"pdd",25.5827
2021-04-08,"pdd",31.47
2021-04-07,"pdd",30.6824
2021-04-06,"pdd",44.6787
2021-04-05,"pdd",35.278
2021-04-01,"pdd",39.0313
2021-03-31,"pdd",22.0592
2021-03-30,"pdd",23.2621
2021-03-29,"pdd",18.7919
2021-03-26,"pdd",16.5466
2021-03-25,"pdd",9.7889
2021-03-24,"pdd",12.2174
2021-03-23,"pdd",28.1203
2021-03-22,"pdd",32.2508
2021-03-19,"pdd",37.2154
2021-03-18,"pdd",40.8215
2021-03-17,"pdd",49.6786
2021-03-16,"pdd",76.8152
2021-03-15,"pdd",68.501
2021-03-12,"pdd",73.1373
2021-03-11,"pdd",74.9366
2021-03-10,"pdd",62.0848
2021-03-09,"pdd",61.2029
2021-03-08,"pdd",47.7076
2021-03-05,"pdd",69.3008
2021-03-04,"pdd",79.3711
2021-03-03,"pdd",101.3947
2021-03-02,"pdd",114.7006
2021-03-01,"pdd",123.2266
2021-02-26,"pdd",102.3814
2021-02-25,"pdd",110.7558
2021-02-24,"pdd",122.4005
2021-02-23,"pdd",129.6821
2021-02-22,"pdd",145.4011
2021-02-19,"pdd",162.1348
2021-02-18,"pdd",160.1643
2021-02-17,"pdd",178.8302
2021-02-16,"pdd",185.7792
2021-02-12,"pdd",175.6035
2021-02-11,"pdd",186.1497
2021-02-10,"pdd",183.9512
2021-02-09,"pdd",172.4826
2021-02-08,"pdd",177.2411
2021-02-05,"pdd",191.475
2021-02-04,"pdd",199.7259
2021-02-03,"pdd",190.0211
2021-02-02,"pdd",172.2388
2021-02-01,"pdd",160.6637
2021-01-29,"pdd",151.8672
2021-01-28,"pdd",156.749
2021-01-27,"pdd",157.5337
2021-01-26,"pdd",178.3059
2021-01-25,"pdd",202.4621
2021-01-22,"pdd",175.0717
2021-01-21,"pdd",179.9486
2021-01-20,"pdd",190.7121
2021-01-19,"pdd",183.5116
2021-01-15,"pdd",167.5094
2021-01-14,"pdd",187.8859
2021-01-13,"pdd",187.4172
2021-01-12,"pdd",202.0182
2021-01-11,"pdd",206.0569
2021-01-08,"pdd",239.059
2021-01-07,"pdd",244.6589
2021-01-06,"pdd",249.7258
2021-01-05,"pdd",260.3358
2021-01-04,"pdd",232.7371
2020-12-31,"pdd",260.391
2020-12-30,"pdd",254.1397
2020-12-29,"pdd",221.0893
2020-12-28,"pdd",184.2367
2020-12-24,"pdd",191.7524
2020-12-23,"pdd",166.7589
2020-12-22,"pdd",174.2865
2020-12-21,"pdd",193.5727
2020-12-18,"pdd",203.1394
2020-12-17,"pdd",201.5568
2020-12-16,"pdd",189.9147
2020-12-15,"pdd",183.2013
2020-12-14,"pdd",190.574
2020-12-11,"pdd",202.239
2020-12-10,"pdd",221.3703
2020-12-09,"pdd",224.1955
2020-12-08,"pdd",238.5886
2020-12-07,"pdd",217.1116
2020-12-04,"pdd",216.6353
2020-12-03,"pdd",214.4742
2020-12-02,"pdd",198.8512
2020-12-01,"pdd",195.2775
2020-11-30,"pdd",197.428
2020-11-27,"pdd",216.7577
2020-11-25,"pdd",199.4078
2020-11-24,"pdd",223.062
2020-11-23,"pdd",225.5428
2020-11-20,"pdd",229.6779
2020-11-19,"pdd",209.9066
2020-11-18,"pdd",196.7084
2020-11-17,"pdd",204.7836
2020-11-16,"pdd",239.8691
2020-11-13,"pdd",260.0381
2020-11-12,"pdd",211.9356
2020-11-11,"pdd",134.0561
2020-11-10,"pdd",113.0996
2020-11-09,"pdd",135.2862
2020-11-06,"pdd",155.1341
2020-11-05,"pdd",155.2925
2020-11-04,"pdd",137.3177
2020-11-03,"pdd",104.3557
2020-11-02,"pdd",86.4743
2020-10-30,"pdd",88.0417
2020-10-29,"pdd",97.5118
2020-10-28,"pdd",82.834
2020-10-27,"pdd",84.0349
2020-10-26,"pdd",76.627
2020-10-23,"pdd",76.3608
2020-10-22,"pdd",83.0033
2020-10-21,"pdd",91.3651
2020-10-20,"pdd",84.4685
2020-10-19,"pdd",72.2868
2020-10-16,"pdd",72.4762
2020-10-15,"pdd",64.7962
2020-10-14,"pdd",72.4183
2020-10-13,"pdd",73.2734
2020-10-12,"pdd",72.5386
2020-10-09,"pdd",53.9768
2020-10-08,"pdd",43.4001
2020-10-07,"pdd",46.0435
2020-10-06,"pdd",40.4381
2020-10-05,"pdd",35.8152
2020-10-02,"pdd",38.9271
2020-10-01,"pdd",45.5603
2020-09-30,"pdd",46.1708
2020-09-29,"pdd",45.4664
2020-09-28,"pdd",49.0832
2020-09-25,"pdd",48.5407
2020-09-24,"pdd",50.1793
2020-09-23,"pdd",59.4414
2020-09-22,"pdd",67.2033
2020-09-21,"pdd",65.2245
2020-09-18,"pdd",68.6394
2020-09-17,"pdd",71.9205
2020-09-16,"pdd",79.5342
2020-09-15,"pdd",82.6076
2020-09-14,"pdd",89.8999
2020-09-11,"pdd",88.506
2020-09-10,"pdd",90.6623
2020-09-09,"pdd",90.0706
2020-09-08,"pdd",82.2734
2020-09-04,"pdd",92.0328
2020-09-03,"pdd",101.3822
2020-09-02,"pdd",113.9776
2020-09-01,"pdd",120.2298
2020-08-31,"pdd",113.0478
2020-08-28,"pdd",117.4985
2020-08-27,"pdd",114.8194
2020-08-26,"pdd",115.1105
2020-08-25,"pdd",111.0225
2020-08-24,"pdd",104.42
2020-08-21,"pdd",110.7879
2020-08-20,"pdd",153.037
2020-08-19,"pdd",149.1262
2020-08-18,"pdd",139.0898
2020-08-17,"pdd",132.825
2020-08-14,"pdd",124.3693
2020-08-13,"pdd",139.4885
2020-08-12,"pdd",141.5185
2020-08-11,"pdd",140.841
2020-08-10,"pdd",142.5534
2020-08-07,"pdd",151.1396
2020-08-06,"pdd",170.3521
2020-08-05,"pdd",186.7266
2020-08-04,"pdd",182.161
2020-08-03,"pdd",186.2205
2020-07-31,"pdd",171.5562
2020-07-30,"pdd",151.615
2020-07-29,"pdd",155.5562
2020-07-28,"pdd",154.583
2020-07-27,"pdd",146.5252
2020-07-24,"pdd",135.8385
2020-07-23,"pdd",144.8146
2020-07-22,"pdd",153.4782
2020-07-21,"pdd",169.7106
2020-07-20,"pdd",171.0443
2020-07-17,"pdd",173.1435
2020-07-16,"pdd",176.8045
2020-07-15,"pdd",197.1971
2020-07-14,"pdd",195.3386
2020-07-13,"pdd",227.6243
2020-07-10,"pdd",219.8649
2020-07-09,"pdd",243.6264
2020-07-08,"pdd",254.9121
2020-07-07,"pdd",246.7921
2020-07-06,"pdd",265.42
2020-07-02,"pdd",280.4039
2020-07-01,"pdd",248.7501
2020-06-30,"pdd",270.5354
2020-06-29,"pdd",274.7196
2020-06-26,"pdd",276.3292
2020-06-25,"pdd",290.6216
2020-06-24,"pdd",290.5786
2020-06-23,"pdd",301.4773
2020-06-22,"pdd",308.6535
2020-06-19,"pdd",347.0938
2020-06-18,"pdd",334.2559
2020-06-17,"pdd",332.1815
2020-06-16,"pdd",328.7951
2020-06-15,"pdd",309.4905
2020-06-12,"pdd",293.624
2020-06-11,"pdd",296.9436
2020-06-10,"pdd",306.535
2020-06-09,"pdd",281.8102
2020-06-08,"pdd",295.5591
2020-06-05,"pdd",314.3273
2020-06-04,"pdd",287.7145
2020-06-03,"pdd",315.376
2020-06-02,"pdd",318.4046
2020-06-01,"pdd",308.3483
2020-05-29,"pdd",306.1634
2020-05-28,"pdd",262.7905
2020-05-27,"pdd",277.4408
2020-05-26,"pdd",342.7034
2020-05-22,"pdd",354.2037
2020-05-21,"pdd",277.3297
2020-05-20,"pdd",313.6653
2020-05-19,"pdd",370.1631
2020-05-18,"pdd",382.6812
2020-05-15,"pdd",343.0243
2020-05-14,"pdd",324.594
2020-05-13,"pdd",328.9242
2020-05-12,"pdd",313.991
2020-05-11,"pdd",272.7504
2020-05-08,"pdd",256.2834
2020-05-07,"pdd",202.9745
2020-05-06,"pdd",201.5275
2020-05-05,"pdd",193.1415
2020-05-04,"pdd",156.3663
2020-05-01,"pdd",149.3231
2020-04-30,"pdd",177.9851
2020-04-29,"pdd",194.8377
2020-04-28,"pdd",200.2407
2020-04-27,"pdd",230.5499
2020-04-24,"pdd",211.3253
2020-04-23,"pdd",216.8985
2020-04-22,"pdd",251.0898
2020-04-21,"pdd",221.3861
2020-04-20,"pdd",203.3598
2020-04-17,"pdd",141.7039
2020-04-16,"pdd",154.6592
2020-04-15,"pdd",130.04
2020-04-14,"pdd",126.4126
2020-04-13,"pdd",104.4817
2020-04-09,"pdd",99.253
2020-04-08,"pdd",82.5889
2020-04-07,"pdd",88.3619
2020-04-06,"pdd",63.3353
2020-04-03,"pdd",48.5362
2020-04-02,"pdd",33.1811
2020-04-01,"pdd",40.5932
2020-03-31,"pdd",39.1026
2020-03-30,"pdd",35.0213
2020-03-27,"pdd",32.3747
2020-03-26,"pdd",55.9587
2020-03-25,"pdd",54.945
2020-03-24,"pdd",36.736
2020-03-23,"pdd",16.8375
2020-03-20,"pdd",21.7876
2020-03-19,"pdd",9.043
2020-03-18,"pdd",-2.916
2020-03-17,"pdd",10.4056
2020-03-16,"pdd",-0.3524
2020-03-13,"pdd",19.3731
2020-03-12,"pdd",13.4918
2020-03-11,"pdd",39.4585
2020-03-10,"pdd",58.4314
2020-03-09,"pdd",46.321
2020-03-06,"pdd",46.877
2020-03-05,"pdd",47.9239
2020-03-04,"pdd",46.7006
2020-03-03,"pdd",48.0064
2020-03-02,"pdd",57.2206
2020-02-28,"pdd",38.1862
2020-02-27,"pdd",36.8168
2020-02-26,"pdd",29.4038
2020-02-25,"pdd",21.5669
2020-02-24,"pdd",22.5006
2020-02-21,"pdd",39.067
2020-02-20,"pdd",54.136
2020-02-19,"pdd",58.532
2020-02-18,"pdd",54.0637
2020-02-14,"pdd",60.8564
2020-02-13,"pdd",59.6727
2020-02-12,"pdd",56.3463
2020-02-11,"pdd",48.1274
2020-02-10,"pdd",39.7202
2020-02-07,"pdd",41.2414
2020-02-06,"pdd",56.2922
2020-02-05,"pdd",52.8052
2020-02-04,"pdd",59.4292
2020-02-03,"pdd",48.0679
2020-01-31,"pdd",47.1571
2020-01-30,"pdd",50.2389
2020-01-29,"pdd",63.6725
2020-01-28,"pdd",64.6413
2020-01-27,"pdd",59.1018
2020-01-24,"pdd",71.4929
2020-01-23,"pdd",77.3795
2020-01-22,"pdd",88.8415
2020-01-21,"pdd",86.7346
2020-01-17,"pdd",93.0076
2020-01-16,"pdd",92.9966
2020-01-15,"pdd",84.8619
2020-01-14,"pdd",83.8689
2020-01-13,"pdd",92.8992
2020-01-10,"pdd",90.0421
2020-01-09,"pdd",105.1147
2020-01-08,"pdd",108.1577
2020-01-07,"pdd",112.3665
2020-01-06,"pdd",107.0296
2020-01-03,"pdd",113.9575
2020-01-02,"pdd",111.6551
2021-08-13,"bidu",-90.9927
2021-08-12,"bidu",-81.5362
2021-08-11,"bidu",-70.5531
2021-08-10,"bidu",-67.3599
2021-08-09,"bidu",-67.8867
2021-08-06,"bidu",-69.2871
2021-08-05,"bidu",-68.4541
2021-08-04,"bidu",-67.8817
2021-08-03,"bidu",-69.7829
2021-08-02,"bidu",-64.4746
2021-07-30,"bidu",-67.2797
2021-07-29,"bidu",-62.3327
2021-07-28,"bidu",-63.9071
2021-07-27,"bidu",-77.1987
2021-07-26,"bidu",-65.1128
2021-07-23,"bidu",-52.5013
2021-07-22,"bidu",-38.8077
2021-07-21,"bidu",-37.1845
