"time","symbol","RSI"
2021-06-14,"mchi",52.0366
2021-06-11,"mchi",51.9906
2021-06-10,"mchi",52.0724
2021-06-09,"mchi",51.9174
2021-06-08,"mchi",51.9522
2021-06-07,"mchi",52.0909
2021-06-04,"mchi",52.3052
2021-06-03,"mchi",52.1225
2021-06-02,"mchi",52.6019
2021-06-01,"mchi",52.7248
2021-05-28,"mchi",52.1316
2021-05-27,"mchi",52.2276
2021-05-26,"mchi",52.1346
2021-05-25,"mchi",51.9936
2021-05-24,"mchi",51.541
2021-05-21,"mchi",51.4817
2021-05-20,"mchi",51.8228
2021-05-19,"mchi",51.6567
2021-05-18,"mchi",51.6434
2021-05-17,"mchi",51.4295
2021-05-14,"mchi",51.1986
2021-05-13,"mchi",50.779
2021-05-12,"mchi",51.1488
2021-05-11,"mchi",51.419
2021-05-10,"mchi",51.2572
2021-05-07,"mchi",51.9517
2021-05-06,"mchi",51.9749
2021-05-05,"mchi",51.9509
2021-05-04,"mchi",51.9595
2021-05-03,"mchi",52.2407
2021-04-30,"mchi",52.3011
2021-04-29,"mchi",52.6818
2021-04-28,"mchi",52.8093
2021-04-27,"mchi",52.6798
2021-04-26,"mchi",52.5866
2021-04-23,"mchi",52.8484
2021-04-22,"mchi",52.5202
2021-04-21,"mchi",52.419
2021-04-20,"mchi",52.2502
2021-04-19,"mchi",52.4438
2021-04-16,"mchi",52.4524
2021-04-15,"mchi",52.3521
2021-04-14,"mchi",52.2802
2021-04-13,"mchi",52.3195
2021-04-12,"mchi",52.2787
2021-04-09,"mchi",52.2482
2021-04-08,"mchi",52.5907
2021-04-07,"mchi",52.3202
2021-04-06,"mchi",52.9978
2021-04-05,"mchi",52.7832
2021-04-01,"mchi",52.7378
2021-03-31,"mchi",52.4288
2021-03-30,"mchi",52.3882
2021-03-29,"mchi",52.1927
2021-03-26,"mchi",52.3538
2021-03-25,"mchi",51.8387
2021-03-24,"mchi",51.8415
2021-03-23,"mchi",52.8439
2021-03-22,"mchi",53.3253
2021-03-19,"mchi",53.4118
2021-03-18,"mchi",53.2584
2021-03-17,"mchi",53.491
2021-03-16,"mchi",53.4336
2021-03-15,"mchi",53.3063
2021-03-12,"mchi",53.3604
2021-03-11,"mchi",54.0464
2021-03-10,"mchi",53.0872
2021-03-09,"mchi",53.5178
2021-03-08,"mchi",52.6607
2021-03-05,"mchi",53.8237
2021-03-04,"mchi",53.7223
2021-03-03,"mchi",54.5477
2021-03-02,"mchi",54.6777
2021-03-01,"mchi",55.2676
2021-02-26,"mchi",54.571
2021-02-25,"mchi",54.8828
2021-02-24,"mchi",55.5173
2021-02-23,"mchi",56.1141
2021-02-22,"mchi",56.063
2021-02-19,"mchi",57.3652
2021-02-18,"mchi",57.1759
2021-02-17,"mchi",57.9579
2021-02-16,"mchi",57.7999
2021-02-12,"mchi",57.7548
2021-02-11,"mchi",57.7992
2021-02-10,"mchi",57.4333
2021-02-09,"mchi",57.2388
2021-02-08,"mchi",56.7896
2021-02-05,"mchi",56.7588
2021-02-04,"mchi",56.6126
2021-02-03,"mchi",56.6049
2021-02-02,"mchi",56.3974
2021-02-01,"mchi",56.1657
2021-01-29,"mchi",55.4938
2021-01-28,"mchi",56.0191
2021-01-27,"mchi",56.0258
2021-01-26,"mchi",57.0168
2021-01-25,"mchi",57.3128
2021-01-22,"mchi",56.8331
2021-01-21,"mchi",56.8468
2021-01-20,"mchi",56.9496
2021-01-19,"mchi",56.2464
2021-01-15,"mchi",55.4163
2021-01-14,"mchi",55.4777
2021-01-13,"mchi",55.3355
2021-01-12,"mchi",55.1408
2021-01-11,"mchi",54.8734
2021-01-08,"mchi",55.4909
2021-01-07,"mchi",54.739
2021-01-06,"mchi",54.5608
2021-01-05,"mchi",55.1542
2021-01-04,"mchi",54.4099
2020-12-31,"mchi",54.3319
2020-12-30,"mchi",54.3175
2020-12-29,"mchi",53.8072
2020-12-28,"mchi",53.288
2020-12-24,"mchi",53.3626
2020-12-23,"mchi",54.1094
2020-12-22,"mchi",53.9742
2020-12-21,"mchi",54.1883
2020-12-18,"mchi",54.3198
2020-12-17,"mchi",54.337
2020-12-16,"mchi",54.0816
2020-12-15,"mchi",53.8949
2020-12-14,"mchi",53.7957
2020-12-11,"mchi",53.953
2020-12-10,"mchi",54.2067
2020-12-09,"mchi",53.8874
2020-12-08,"mchi",54.3425
2020-12-07,"mchi",54.2708
2020-12-04,"mchi",54.4102
2020-12-03,"mchi",54.3988
2020-12-02,"mchi",54.1885
2020-12-01,"mchi",54.3503
2020-11-30,"mchi",54.1716
2020-11-27,"mchi",55.0636
2020-11-25,"mchi",54.7267
2020-11-24,"mchi",55.006
2020-11-23,"mchi",54.745
2020-11-20,"mchi",54.8723
2020-11-19,"mchi",54.5252
2020-11-18,"mchi",54.4079
2020-11-17,"mchi",54.5616
2020-11-16,"mchi",54.6777
2020-11-13,"mchi",54.6212
2020-11-12,"mchi",54.4176
2020-11-11,"mchi",54.4006
2020-11-10,"mchi",54.3047
2020-11-09,"mchi",55.2257
2020-11-06,"mchi",55.4882
2020-11-05,"mchi",55.3632
2020-11-04,"mchi",55.1067
2020-11-03,"mchi",54.1258
2020-11-02,"mchi",54.4701
2020-10-30,"mchi",54.0983
2020-10-29,"mchi",54.5728
2020-10-28,"mchi",54.1227
2020-10-27,"mchi",54.6687
2020-10-26,"mchi",54.2952
2020-10-23,"mchi",54.5381
2020-10-22,"mchi",54.447
2020-10-21,"mchi",54.5312
2020-10-20,"mchi",54.4758
2020-10-19,"mchi",54.2038
2020-10-16,"mchi",54.3671
2020-10-15,"mchi",54.1125
2020-10-14,"mchi",54.3414
2020-10-13,"mchi",54.606
2020-10-12,"mchi",54.5916
2020-10-09,"mchi",54.1434
2020-10-08,"mchi",54.0232
2020-10-07,"mchi",53.8823
2020-10-06,"mchi",53.635
2020-10-05,"mchi",53.4428
2020-10-02,"mchi",53.3243
2020-10-01,"mchi",53.6162
2020-09-30,"mchi",53.4156
2020-09-29,"mchi",52.8878
2020-09-28,"mchi",52.9182
2020-09-25,"mchi",52.651
2020-09-24,"mchi",52.748
2020-09-23,"mchi",52.9422
2020-09-22,"mchi",53.201
2020-09-21,"mchi",53.3593
2020-09-18,"mchi",53.4537
2020-09-17,"mchi",53.4839
2020-09-16,"mchi",53.6449
2020-09-15,"mchi",53.7321
2020-09-14,"mchi",53.4367
2020-09-11,"mchi",53.1243
2020-09-10,"mchi",52.8832
2020-09-09,"mchi",53.3527
2020-09-08,"mchi",53.1531
2020-09-04,"mchi",53.885
2020-09-03,"mchi",53.9599
2020-09-02,"mchi",54.7032
2020-09-01,"mchi",54.7554
2020-08-31,"mchi",54.2669
2020-08-28,"mchi",54.8245
2020-08-27,"mchi",54.5457
2020-08-26,"mchi",54.7312
2020-08-25,"mchi",54.6501
2020-08-24,"mchi",54.3069
2020-08-21,"mchi",53.9809
2020-08-20,"mchi",53.7443
2020-08-19,"mchi",53.6791
2020-08-18,"mchi",53.9472
2020-08-17,"mchi",53.8796
2020-08-14,"mchi",53.4361
2020-08-13,"mchi",53.4498
2020-08-12,"mchi",53.6336
2020-08-11,"mchi",53.323
2020-08-10,"mchi",53.3534
2020-08-07,"mchi",53.5023
2020-08-06,"mchi",54.3385
2020-08-05,"mchi",54.289
2020-08-04,"mchi",54.1142
2020-08-03,"mchi",53.8007
2020-07-31,"mchi",53.3772
2020-07-30,"mchi",53.4283
2020-07-29,"mchi",53.5747
2020-07-28,"mchi",53.18
2020-07-27,"mchi",53.268
2020-07-24,"mchi",53.2443
2020-07-23,"mchi",53.5791
2020-07-22,"mchi",53.6469
2020-07-21,"mchi",54.0278
2020-07-20,"mchi",53.8648
2020-07-17,"mchi",53.4129
2020-07-16,"mchi",53.2977
2020-07-15,"mchi",54.0586
2020-07-14,"mchi",54.0264
2020-07-13,"mchi",54.2466
2020-07-10,"mchi",54.5404
2020-07-09,"mchi",54.7765
2020-07-08,"mchi",54.7249
2020-07-07,"mchi",53.8245
2020-07-06,"mchi",54.3184
2020-07-02,"mchi",52.8134
2020-07-01,"mchi",52.114
2020-06-30,"mchi",51.9279
2020-06-29,"mchi",51.9695
2020-06-26,"mchi",51.9764
2020-06-25,"mchi",52.1382
2020-06-24,"mchi",52.2209
2020-06-23,"mchi",52.4345
2020-06-22,"mchi",52.136
2020-06-19,"mchi",51.8544
2020-06-18,"mchi",51.8817
2020-06-17,"mchi",51.7648
2020-06-16,"mchi",51.594
2020-06-15,"mchi",51.3401
2020-06-12,"mchi",51.368
2020-06-11,"mchi",51.064
2020-06-10,"mchi",51.8944
2020-06-09,"mchi",51.6283
2020-06-08,"mchi",51.6553
2020-06-05,"mchi",51.7161
2020-06-04,"mchi",51.3716
2020-06-03,"mchi",51.6136
2020-06-02,"mchi",51.3284
2020-06-01,"mchi",50.8931
2020-05-29,"mchi",50.5469
2020-05-28,"mchi",49.9697
2020-05-27,"mchi",50.1152
2020-05-26,"mchi",50.2774
2020-05-22,"mchi",49.9186
2020-05-21,"mchi",50.6764
2020-05-20,"mchi",51.2011
2020-05-19,"mchi",51.0669
2020-05-18,"mchi",51.142
2020-05-15,"mchi",50.3528
2020-05-14,"mchi",50.5295
2020-05-13,"mchi",50.5873
2020-05-12,"mchi",50.5078
2020-05-11,"mchi",50.6666
2020-05-08,"mchi",50.6074
2020-05-07,"mchi",50.1381
2020-05-06,"mchi",49.9749
2020-05-05,"mchi",49.8316
2020-05-04,"mchi",49.5607
2020-05-01,"mchi",49.4903
2020-04-30,"mchi",50.2509
2020-04-29,"mchi",50.7115
2020-04-28,"mchi",50.3721
2020-04-27,"mchi",50.4364
2020-04-24,"mchi",50.1529
2020-04-23,"mchi",50.1027
2020-04-22,"mchi",50.2502
2020-04-21,"mchi",49.8193
2020-04-20,"mchi",50.2965
2020-04-17,"mchi",50.3269
2020-04-16,"mchi",50.1704
2020-04-15,"mchi",49.9501
2020-04-14,"mchi",50.1842
2020-04-13,"mchi",49.7658
2020-04-09,"mchi",49.7322
2020-04-08,"mchi",49.7587
2020-04-07,"mchi",49.7421
2020-04-06,"mchi",49.7387
2020-04-03,"mchi",48.999
2020-04-02,"mchi",49.2175
2020-04-01,"mchi",48.653
2020-03-31,"mchi",49.3234
2020-03-30,"mchi",49.2791
2020-03-27,"mchi",48.8477
2020-03-26,"mchi",49.8317
2020-03-25,"mchi",49.2119
2020-03-24,"mchi",48.8254
2020-03-23,"mchi",47.6983
2020-03-20,"mchi",47.6323
2020-03-19,"mchi",47.6789
2020-03-18,"mchi",47.5404
2020-03-17,"mchi",48.488
2020-03-16,"mchi",47.5248
2020-03-13,"mchi",49.534
2020-03-12,"mchi",48.4205
2020-03-11,"mchi",50.1161
2020-03-10,"mchi",50.9525
2020-03-09,"mchi",50.0567
2020-03-06,"mchi",51.0451
2020-03-05,"mchi",51.6145
2020-03-04,"mchi",51.6731
2020-03-03,"mchi",51.276
2020-03-02,"mchi",51.4217
2020-02-28,"mchi",51.0938
2020-02-27,"mchi",50.9668
2020-02-26,"mchi",51.2731
2020-02-25,"mchi",50.976
2020-02-24,"mchi",51.1249
2020-02-21,"mchi",52.0278
2020-02-20,"mchi",52.1343
2020-02-19,"mchi",52.4506
2020-02-18,"mchi",52.2637
2020-02-14,"mchi",52.2637
2020-02-13,"mchi",52.2891
2020-02-12,"mchi",52.6717
2020-02-11,"mchi",52.1883
2020-02-10,"mchi",51.8397
2020-02-07,"mchi",51.5674
2020-02-06,"mchi",51.8464
2020-02-05,"mchi",51.7243
2020-02-04,"mchi",51.7285
2020-02-03,"mchi",50.7962
2020-01-31,"mchi",50.4462
2020-01-30,"mchi",50.9282
2020-01-29,"mchi",51.3313
2020-01-28,"mchi",51.088
2020-01-27,"mchi",50.8394
2020-01-24,"mchi",51.8716
2020-01-23,"mchi",52.3563
2020-01-22,"mchi",52.7353
2020-01-21,"mchi",52.5947
2020-01-17,"mchi",53.7026
2020-01-16,"mchi",53.5869
2020-01-15,"mchi",53.4233
2020-01-14,"mchi",53.547
2020-01-13,"mchi",53.9011
2020-01-10,"mchi",53.3873
2020-01-09,"mchi",53.2143
2020-01-08,"mchi",52.9273
2020-01-07,"mchi",52.8503
2020-01-06,"mchi",52.737
2020-01-03,"mchi",52.7866
2020-01-02,"mchi",53.3495
2021-08-13,"pdd",48.4779
2021-08-12,"pdd",48.6992
2021-08-11,"pdd",48.8591
2021-08-10,"pdd",49.0038
2021-08-09,"pdd",49.0856
2021-08-06,"pdd",48.686
2021-08-05,"pdd",48.7789
2021-08-04,"pdd",48.818
2021-08-03,"pdd",48.79
2021-08-02,"pdd",48.975
2021-07-30,"pdd",48.9844
2021-07-29,"pdd",49.0195
2021-07-28,"pdd",49.0039
2021-07-27,"pdd",48.0744
2021-07-26,"pdd",48.7308
2021-07-23,"pdd",49.359
2021-07-22,"pdd",49.9287
2021-07-21,"pdd",49.8956
2021-07-20,"pdd",49.725
2021-07-19,"pdd",49.9067
2021-07-16,"pdd",50.1128
2021-07-15,"pdd",50.3595
2021-07-14,"pdd",50.2261
2021-07-13,"pdd",50.4607
2021-07-12,"pdd",50.3464
2021-07-09,"pdd",50.3875
2021-07-08,"pdd",50.2187
2021-07-07,"pdd",50.3313
2021-07-06,"pdd",50.5398
2021-07-02,"pdd",50.996
2021-07-01,"pdd",51.1951
2021-06-30,"pdd",51.5881
2021-06-29,"pdd",52.0898
2021-06-28,"pdd",51.4685
2021-06-25,"pdd",51.6761
2021-06-24,"pdd",51.6853
2021-06-23,"pdd",51.243
2021-06-22,"pdd",51.0012
2021-06-21,"pdd",51.1905
2021-06-18,"pdd",51.5164
2021-06-17,"pdd",51.5749
2021-06-16,"pdd",51.3604
2021-06-15,"pdd",51.2946
2021-06-14,"pdd",51.273
2021-06-11,"pdd",51.3001
2021-06-10,"pdd",51.3928
2021-06-09,"pdd",51.5675
2021-06-08,"pdd",51.6791
2021-06-07,"pdd",51.7491
2021-06-04,"pdd",52.0689
2021-06-03,"pdd",52.1658
2021-06-02,"pdd",52.6569
2021-06-01,"pdd",52.6184
2021-05-28,"pdd",51.6063
2021-05-27,"pdd",51.2322
2021-05-26,"pdd",51.5291
2021-05-25,"pdd",52.086
2021-05-24,"pdd",52.0569
2021-05-21,"pdd",51.9775
2021-05-20,"pdd",52.1086
2021-05-19,"pdd",51.8378
2021-05-18,"pdd",51.4864
2021-05-17,"pdd",51.1831
2021-05-14,"pdd",51.2065
2021-05-13,"pdd",50.9835
2021-05-12,"pdd",51.6521
2021-05-11,"pdd",51.7881
2021-05-10,"pdd",51.4853
2021-05-07,"pdd",52.4293
2021-05-06,"pdd",52.4968
2021-05-05,"pdd",52.2448
2021-05-04,"pdd",52.3275
2021-05-03,"pdd",52.4257
2021-04-30,"pdd",52.4646
2021-04-29,"pdd",52.7416
2021-04-28,"pdd",53.1241
2021-04-27,"pdd",52.9648
2021-04-26,"pdd",53.0761
2021-04-23,"pdd",52.8756
2021-04-22,"pdd",52.506
2021-04-21,"pdd",52.1779
2021-04-20,"pdd",51.9607
2021-04-19,"pdd",52.5185
2021-04-16,"pdd",52.5583
2021-04-15,"pdd",52.493
2021-04-14,"pdd",52.5108
2021-04-13,"pdd",52.7072
2021-04-12,"pdd",52.6114
2021-04-09,"pdd",52.909
2021-04-08,"pdd",53.1093
2021-04-07,"pdd",52.9506
2021-04-06,"pdd",53.7529
2021-04-05,"pdd",53.3947
2021-04-01,"pdd",53.4753
2021-03-31,"pdd",52.777
2021-03-30,"pdd",52.8997
2021-03-29,"pdd",52.6252
2021-03-26,"pdd",52.6083
2021-03-25,"pdd",52.3438
2021-03-24,"pdd",52.1069
2021-03-23,"pdd",53.0374
2021-03-22,"pdd",53.124
2021-03-19,"pdd",53.4948
2021-03-18,"pdd",53.4964
2021-03-17,"pdd",54.1107
2021-03-16,"pdd",55.0519
2021-03-15,"pdd",54.9318
2021-03-12,"pdd",55.0924
2021-03-11,"pdd",55.2039
2021-03-10,"pdd",54.2229
2021-03-09,"pdd",54.728
2021-03-08,"pdd",53.546
2021-03-05,"pdd",55.2086
2021-03-04,"pdd",55.3491
2021-03-03,"pdd",56.2832
2021-03-02,"pdd",56.9082
2021-03-01,"pdd",57.9129
2021-02-26,"pdd",56.8438
2021-02-25,"pdd",56.8366
2021-02-24,"pdd",57.6354
2021-02-23,"pdd",58.486
2021-02-22,"pdd",58.519
2021-02-19,"pdd",59.3001
2021-02-18,"pdd",59.2862
2021-02-17,"pdd",60.0077
2021-02-16,"pdd",60.007
2021-02-12,"pdd",59.5767
2021-02-11,"pdd",59.9077
2021-02-10,"pdd",59.8946
2021-02-09,"pdd",59.2058
2021-02-08,"pdd",59.0993
2021-02-05,"pdd",59.9186
2021-02-04,"pdd",60.0339
2021-02-03,"pdd",59.7431
2021-02-02,"pdd",58.9475
2021-02-01,"pdd",58.3548
2021-01-29,"pdd",57.7318
2021-01-28,"pdd",58.1145
2021-01-27,"pdd",57.8816
2021-01-26,"pdd",58.6967
2021-01-25,"pdd",59.3956
2021-01-22,"pdd",58.7485
2021-01-21,"pdd",58.849
2021-01-20,"pdd",58.7076
2021-01-19,"pdd",58.5414
2021-01-15,"pdd",57.9523
2021-01-14,"pdd",58.614
2021-01-13,"pdd",58.4222
2021-01-12,"pdd",58.9391
2021-01-11,"pdd",59.2747
2021-01-08,"pdd",60.2132
2021-01-07,"pdd",60.1639
2021-01-06,"pdd",59.9078
2021-01-05,"pdd",61.1202
2021-01-04,"pdd",59.5278
2020-12-31,"pdd",60.8502
2020-12-30,"pdd",61.0286
2020-12-29,"pdd",59.9813
2020-12-28,"pdd",58.0368
2020-12-24,"pdd",59.1805
2020-12-23,"pdd",58.0311
2020-12-22,"pdd",57.9151
2020-12-21,"pdd",58.95
2020-12-18,"pdd",59.2856
2020-12-17,"pdd",59.3637
2020-12-16,"pdd",58.9484
2020-12-15,"pdd",58.6254
2020-12-14,"pdd",58.6374
2020-12-11,"pdd",59.3812
2020-12-10,"pdd",60.302
2020-12-09,"pdd",59.6723
2020-12-08,"pdd",61.0849
2020-12-07,"pdd",60.0705
2020-12-04,"pdd",60.0288
2020-12-03,"pdd",59.9127
2020-12-02,"pdd",59.8061
2020-12-01,"pdd",59.0662
2020-11-30,"pdd",59.3946
2020-11-27,"pdd",60.1629
2020-11-25,"pdd",59.3492
2020-11-24,"pdd",60.5635
2020-11-23,"pdd",60.2727
2020-11-20,"pdd",60.6576
2020-11-19,"pdd",60.0597
2020-11-18,"pdd",59.5109
2020-11-17,"pdd",59.5099
2020-11-16,"pdd",61.0289
2020-11-13,"pdd",62.5517
2020-11-12,"pdd",60.7544
2020-11-11,"pdd",58.0886
2020-11-10,"pdd",57.0199
2020-11-09,"pdd",57.552
2020-11-06,"pdd",59.0605
2020-11-05,"pdd",58.8739
2020-11-04,"pdd",58.5117
2020-11-03,"pdd",56.823
2020-11-02,"pdd",55.9553
2020-10-30,"pdd",55.7173
2020-10-29,"pdd",56.4841
2020-10-28,"pdd",55.8814
2020-10-27,"pdd",55.9411
2020-10-26,"pdd",55.4391
2020-10-23,"pdd",55.4376
2020-10-22,"pdd",55.5967
2020-10-21,"pdd",56.0546
2020-10-20,"pdd",55.8842
2020-10-19,"pdd",55.1499
2020-10-16,"pdd",55.1302
2020-10-15,"pdd",54.9445
2020-10-14,"pdd",54.9249
2020-10-13,"pdd",55.2916
2020-10-12,"pdd",55.3045
2020-10-09,"pdd",54.5219
2020-10-08,"pdd",53.5645
2020-10-07,"pdd",53.8201
2020-10-06,"pdd",53.5328
2020-10-05,"pdd",53.3861
2020-10-02,"pdd",53.2793
2020-10-01,"pdd",53.8346
2020-09-30,"pdd",53.7903
2020-09-29,"pdd",53.7193
2020-09-28,"pdd",53.9761
2020-09-25,"pdd",53.8554
2020-09-24,"pdd",54.0311
2020-09-23,"pdd",54.279
2020-09-22,"pdd",54.9102
2020-09-21,"pdd",54.8979
2020-09-18,"pdd",54.875
2020-09-17,"pdd",55.0998
2020-09-16,"pdd",55.404
2020-09-15,"pdd",55.404
2020-09-14,"pdd",55.897
2020-09-11,"pdd",55.8166
2020-09-10,"pdd",55.6873
2020-09-09,"pdd",55.8331
2020-09-08,"pdd",55.395
2020-09-04,"pdd",56.0212
2020-09-03,"pdd",56.1578
2020-09-02,"pdd",57.0282
2020-09-01,"pdd",57.2367
2020-08-31,"pdd",56.882
2020-08-28,"pdd",56.9324
2020-08-27,"pdd",56.8768
2020-08-26,"pdd",56.9597
2020-08-25,"pdd",56.666
2020-08-24,"pdd",56.0604
2020-08-21,"pdd",56.2213
2020-08-20,"pdd",58.8491
2020-08-19,"pdd",58.6749
2020-08-18,"pdd",58.0287
2020-08-17,"pdd",57.6638
2020-08-14,"pdd",57.0252
2020-08-13,"pdd",57.8239
2020-08-12,"pdd",58.0917
2020-08-11,"pdd",57.6519
2020-08-10,"pdd",57.7071
2020-08-07,"pdd",57.849
2020-08-06,"pdd",58.5807
2020-08-05,"pdd",59.8673
2020-08-04,"pdd",59.3439
2020-08-03,"pdd",59.7973
2020-07-31,"pdd",59.1437
2020-07-30,"pdd",58.0431
2020-07-29,"pdd",57.8934
2020-07-28,"pdd",57.8507
2020-07-27,"pdd",57.7966
2020-07-24,"pdd",57.05
2020-07-23,"pdd",57.0723
2020-07-22,"pdd",57.4557
2020-07-21,"pdd",57.8674
2020-07-20,"pdd",58.3819
2020-07-17,"pdd",57.9921
2020-07-16,"pdd",58.2405
2020-07-15,"pdd",58.6455
2020-07-14,"pdd",59.12
2020-07-13,"pdd",59.3436
2020-07-10,"pdd",59.1852
2020-07-09,"pdd",59.8841
2020-07-08,"pdd",60.3796
2020-07-07,"pdd",60.1711
2020-07-06,"pdd",59.5239
2020-07-02,"pdd",61.0033
2020-07-01,"pdd",59.7508
2020-06-30,"pdd",59.8496
2020-06-29,"pdd",60.264
2020-06-26,"pdd",59.8722
2020-06-25,"pdd",60.0866
2020-06-24,"pdd",59.8311
2020-06-23,"pdd",59.6838
2020-06-22,"pdd",59.3651
2020-06-19,"pdd",60.8637
2020-06-18,"pdd",59.9676
2020-06-17,"pdd",60.0684
2020-06-16,"pdd",59.2067
2020-06-15,"pdd",59.1464
2020-06-12,"pdd",58.2987
2020-06-11,"pdd",57.9945
2020-06-10,"pdd",58.3359
2020-06-09,"pdd",57.6786
2020-06-08,"pdd",57.4698
2020-06-05,"pdd",57.8387
2020-06-04,"pdd",57.1635
2020-06-03,"pdd",57.6672
2020-06-02,"pdd",57.4987
2020-06-01,"pdd",57.1916
2020-05-29,"pdd",57.4895
2020-05-28,"pdd",56.1566
2020-05-27,"pdd",56.1482
2020-05-26,"pdd",57.3992
2020-05-22,"pdd",58.4801
2020-05-21,"pdd",56.6243
2020-05-20,"pdd",56.886
2020-05-19,"pdd",57.5298
2020-05-18,"pdd",58.5442
2020-05-15,"pdd",57.3998
2020-05-14,"pdd",57.2953
2020-05-13,"pdd",57.065
2020-05-12,"pdd",56.604
2020-05-11,"pdd",55.9236
2020-05-08,"pdd",55.8425
2020-05-07,"pdd",54.7342
2020-05-06,"pdd",54.5221
2020-05-05,"pdd",54.402
2020-05-04,"pdd",53.8078
2020-05-01,"pdd",53.567
2020-04-30,"pdd",54.1678
2020-04-29,"pdd",54.5983
2020-04-28,"pdd",54.3951
2020-04-27,"pdd",55.3595
2020-04-24,"pdd",54.9482
2020-04-23,"pdd",54.8459
2020-04-22,"pdd",55.7842
2020-04-21,"pdd",55.4765
2020-04-20,"pdd",55.264
2020-04-17,"pdd",53.7696
2020-04-16,"pdd",53.9791
2020-04-15,"pdd",53.6441
2020-04-14,"pdd",53.4081
2020-04-13,"pdd",52.9621
2020-04-09,"pdd",52.8561
2020-04-08,"pdd",52.4832
2020-04-07,"pdd",52.7705
2020-04-06,"pdd",52.1645
2020-04-03,"pdd",51.7064
2020-04-02,"pdd",51.5263
2020-04-01,"pdd",51.4158
2020-03-31,"pdd",51.4558
2020-03-30,"pdd",51.3401
2020-03-27,"pdd",51.2505
2020-03-26,"pdd",51.7674
2020-03-25,"pdd",51.8444
2020-03-24,"pdd",51.4971
2020-03-23,"pdd",50.9296
2020-03-20,"pdd",50.7739
2020-03-19,"pdd",50.8436
2020-03-18,"pdd",50.2438
2020-03-17,"pdd",50.7353
2020-03-16,"pdd",50.3776
2020-03-13,"pdd",50.8584
2020-03-12,"pdd",50.5744
2020-03-11,"pdd",51.2727
2020-03-10,"pdd",52.1095
2020-03-09,"pdd",51.758
2020-03-06,"pdd",51.8382
2020-03-05,"pdd",51.6473
2020-03-04,"pdd",51.7015
2020-03-03,"pdd",51.5528
2020-03-02,"pdd",52.1017
2020-02-28,"pdd",51.5858
2020-02-27,"pdd",51.4052
2020-02-26,"pdd",51.2091
2020-02-25,"pdd",50.6818
2020-02-24,"pdd",50.7891
2020-02-21,"pdd",51.2433
2020-02-20,"pdd",51.8073
2020-02-19,"pdd",52.0713
2020-02-18,"pdd",51.8634
2020-02-14,"pdd",52.085
2020-02-13,"pdd",52.1828
2020-02-12,"pdd",52.0004
2020-02-11,"pdd",51.7572
2020-02-10,"pdd",51.3026
2020-02-07,"pdd",51.2355
2020-02-06,"pdd",51.9145
2020-02-05,"pdd",51.7144
2020-02-04,"pdd",51.972
2020-02-03,"pdd",51.7541
2020-01-31,"pdd",51.581
2020-01-30,"pdd",51.8114
2020-01-29,"pdd",52.0753
2020-01-28,"pdd",52.1471
2020-01-27,"pdd",52.0365
2020-01-24,"pdd",52.2803
2020-01-23,"pdd",52.6172
2020-01-22,"pdd",52.7782
2020-01-21,"pdd",52.9361
2020-01-17,"pdd",52.9656
2020-01-16,"pdd",52.9918
2020-01-15,"pdd",52.7479
2020-01-14,"pdd",52.5583
2020-01-13,"pdd",52.9911
2020-01-10,"pdd",52.7202
2020-01-09,"pdd",53.1263
2020-01-08,"pdd",53.4036
2020-01-07,"pdd",53.639
2020-01-06,"pdd",53.316
2020-01-03,"pdd",53.5813
2020-01-02,"pdd",53.6943
2021-08-13,"bidu",48.5859
2021-08-12,"bidu",48.9954
2021-08-11,"bidu",49.3017
2021-08-10,"bidu",49.3364
2021-08-09,"bidu",49.3927
2021-08-06,"bidu",49.2591
2021-08-05,"bidu",49.3505
2021-08-04,"bidu",49.231
2021-08-03,"bidu",49.2463
2021-08-02,"bidu",49.3888
2021-07-30,"bidu",49.238
2021-07-29,"bidu",49.4099
2021-07-28,"bidu",49.3937
2021-07-27,"bidu",48.8752
2021-07-26,"bidu",49.1293
2021-07-23,"bidu",49.7121
2021-07-22,"bidu",50.0468
2021-07-21,"bidu",50.1632
2021-07-20,"bidu",50.0131
2021-07-19,"bidu",49.9307
2021-07-16,"bidu",50.1095
2021-07-15,"bidu",50.4505
2021-07-14,"bidu",50.2133
2021-07-13,"bidu",50.4
2021-07-12,"bidu",50.1617
2021-07-09,"bidu",50.2171
2021-07-08,"bidu",49.9059
2021-07-07,"bidu",50.2958
2021-07-06,"bidu",50.5398
2021-07-02,"bidu",51.1068
2021-07-01,"bidu",51.3869
2021-06-30,"bidu",51.531
2021-06-29,"bidu",51.754
2021-06-28,"bidu",51.6164
2021-06-25,"bidu",51.4759
2021-06-24,"bidu",51.0376
2021-06-23,"bidu",50.7225
2021-06-22,"bidu",50.6344
2021-06-21,"bidu",50.5188
2021-06-18,"bidu",50.5636
2021-06-17,"bidu",50.52
2021-06-16,"bidu",50.4669
2021-06-15,"bidu",50.5629
2021-06-14,"bidu",50.7635
2021-06-11,"bidu",50.6454
2021-06-10,"bidu",50.7881
2021-06-09,"bidu",50.5968
2021-06-08,"bidu",50.7011
2021-06-07,"bidu",50.7202
2021-06-04,"bidu",50.949
2021-06-03,"bidu",50.7851
2021-06-02,"bidu",51.2295
2021-06-01,"bidu",51.4552
2021-05-28,"bidu",51.1559
2021-05-27,"bidu",51.0769
