"time","symbol","OBV"
2021-04-19,"mchi",-15192351
2021-04-16,"mchi",-13331733
2021-04-15,"mchi",-15168855
2021-04-14,"mchi",-17757845
2021-04-13,"mchi",-12552531
2021-04-12,"mchi",-15019475
2021-04-09,"mchi",-18100326
2021-04-08,"mchi",-15009750
2021-04-07,"mchi",-18402778
2021-04-06,"mchi",-13732360
2021-04-05,"mchi",-16519769
2021-04-01,"mchi",-18282905
2021-03-31,"mchi",-21102772
2021-03-30,"mchi",-26962358
2021-03-29,"mchi",-30066577
2021-03-26,"mchi",-25896991
2021-03-25,"mchi",-30679393
2021-03-24,"mchi",-25180559
2021-03-23,"mchi",-19523782
2021-03-22,"mchi",-16317066
2021-03-19,"mchi",-14062902
2021-03-18,"mchi",-17828267
2021-03-17,"mchi",-13260332
2021-03-16,"mchi",-17395469
2021-03-15,"mchi",-20124032
2021-03-12,"mchi",-16975753
2021-03-11,"mchi",-12259267
2021-03-10,"mchi",-18676382
2021-03-09,"mchi",-13684862
2021-03-08,"mchi",-19668808
2021-03-05,"mchi",-13552368
2021-03-04,"mchi",-21383504
2021-03-03,"mchi",-14613712
2021-03-02,"mchi",-8385297
2021-03-01,"mchi",-5725665
2021-02-26,"mchi",-8377991
2021-02-25,"mchi",-2204472
2021-02-24,"mchi",2776966
2021-02-23,"mchi",7537417
2021-02-22,"mchi",2593223
2021-02-19,"mchi",8340463
2021-02-18,"mchi",6139753
2021-02-17,"mchi",9783712
2021-02-16,"mchi",6933357
2021-02-12,"mchi",4285444
2021-02-11,"mchi",6300298
2021-02-10,"mchi",752998
2021-02-09,"mchi",-3161949
2021-02-08,"mchi",-6952108
2021-02-05,"mchi",-9130647
2021-02-04,"mchi",-11567715
2021-02-03,"mchi",-14608436
2021-02-02,"mchi",-20368421
2021-02-01,"mchi",-23611381
2021-01-29,"mchi",-26833057
2021-01-28,"mchi",-23693086
2021-01-27,"mchi",-18543852
2021-01-26,"mchi",-14290612
2021-01-25,"mchi",-10583328
2021-01-22,"mchi",-18252468
2021-01-21,"mchi",-12954021
2021-01-20,"mchi",-7783432
2021-01-19,"mchi",-11679588
2021-01-15,"mchi",-14938076
2021-01-14,"mchi",-10173705
2021-01-13,"mchi",-14482660
2021-01-12,"mchi",-17858560
2021-01-11,"mchi",-21559573
2021-01-08,"mchi",-18365443
2021-01-07,"mchi",-23088185
2021-01-06,"mchi",-26998824
2021-01-05,"mchi",-21523651
2021-01-04,"mchi",-25876311
2020-12-31,"mchi",-29971231
2020-12-30,"mchi",-32752082
2020-12-29,"mchi",-36235125
2020-12-28,"mchi",-39434990
2020-12-24,"mchi",-35207297
2020-12-23,"mchi",-32114084
2020-12-22,"mchi",-33942302
2020-12-21,"mchi",-30725657
2020-12-18,"mchi",-27608453
2020-12-17,"mchi",-23678228
2020-12-16,"mchi",-26418765
2020-12-15,"mchi",-29054062
2020-12-14,"mchi",-32012005
2020-12-11,"mchi",-28912781
2020-12-10,"mchi",-25867890
2020-12-09,"mchi",-28883194
2020-12-08,"mchi",-25714462
2020-12-07,"mchi",-27999610
2020-12-04,"mchi",-24354040
2020-12-03,"mchi",-27700963
2020-12-02,"mchi",-31584499
2020-12-01,"mchi",-24452376
2020-11-30,"mchi",-27641382
2020-11-27,"mchi",-23310599
2020-11-25,"mchi",-25327681
2020-11-24,"mchi",-22038543
2020-11-23,"mchi",-27049057
2020-11-20,"mchi",-24289518
2020-11-19,"mchi",-26263503
2020-11-18,"mchi",-29795345
2020-11-17,"mchi",-26109621
2020-11-16,"mchi",-23662397
2020-11-13,"mchi",-29106644
2020-11-12,"mchi",-33036618
2020-11-11,"mchi",-37325336
2020-11-10,"mchi",-43400047
2020-11-09,"mchi",-36889715
2020-11-06,"mchi",-28763864
2020-11-05,"mchi",-33632699
2020-11-04,"mchi",-38052587
2020-11-03,"mchi",-46478585
2020-11-02,"mchi",-41799505
2020-10-30,"mchi",-45463591
2020-10-29,"mchi",-39112813
2020-10-28,"mchi",-43992958
2020-10-27,"mchi",-40621071
2020-10-26,"mchi",-45167722
2020-10-23,"mchi",-40090269
2020-10-22,"mchi",-42721993
2020-10-21,"mchi",-39416872
2020-10-20,"mchi",-43413599
2020-10-19,"mchi",-45700304
2020-10-16,"mchi",-42599094
2020-10-15,"mchi",-44951722
2020-10-14,"mchi",-38747684
2020-10-13,"mchi",-34515606
2020-10-12,"mchi",-38468451
2020-10-09,"mchi",-41170914
2020-10-08,"mchi",-44005153
2020-10-07,"mchi",-48057944
2020-10-06,"mchi",-51701249
2020-10-05,"mchi",-54970156
2020-10-02,"mchi",-56639100
2020-10-01,"mchi",-53834291
2020-09-30,"mchi",-56660041
2020-09-29,"mchi",-60006023
2020-09-28,"mchi",-57605103
2020-09-25,"mchi",-60293751
2020-09-24,"mchi",-57140470
2020-09-23,"mchi",-53036156
2020-09-22,"mchi",-49542855
2020-09-21,"mchi",-47771727
2020-09-18,"mchi",-43868437
2020-09-17,"mchi",-39944531
2020-09-16,"mchi",-36564537
2020-09-15,"mchi",-33478164
2020-09-14,"mchi",-36012340
2020-09-11,"mchi",-38915916
2020-09-10,"mchi",-42813395
2020-09-09,"mchi",-40076135
2020-09-08,"mchi",-43748686
2020-09-04,"mchi",-39886775
2020-09-03,"mchi",-33671113
2020-09-02,"mchi",-29395484
2020-09-01,"mchi",-24425029
2020-08-31,"mchi",-27386614
2020-08-28,"mchi",-24017427
2020-08-27,"mchi",-26556603
2020-08-26,"mchi",-23309774
2020-08-25,"mchi",-26423905
2020-08-24,"mchi",-29184838
2020-08-21,"mchi",-32130142
2020-08-20,"mchi",-35301322
2020-08-19,"mchi",-37568588
2020-08-18,"mchi",-34764135
2020-08-17,"mchi",-39783542
2020-08-14,"mchi",-43686214
2020-08-13,"mchi",-41029687
2020-08-12,"mchi",-38200749
2020-08-11,"mchi",-41880496
2020-08-10,"mchi",-38458676
2020-08-07,"mchi",-35864864
2020-08-06,"mchi",-28637527
2020-08-05,"mchi",-32654675
2020-08-04,"mchi",-35763223
2020-08-03,"mchi",-38321560
2020-07-31,"mchi",-42946343
2020-07-30,"mchi",-39713218
2020-07-29,"mchi",-36722045
2020-07-28,"mchi",-40855227
2020-07-27,"mchi",-38102122
2020-07-24,"mchi",-40866560
2020-07-23,"mchi",-36078724
2020-07-22,"mchi",-31101502
2020-07-21,"mchi",-28199184
2020-07-20,"mchi",-31626205
2020-07-17,"mchi",-34966463
2020-07-16,"mchi",-37619222
2020-07-15,"mchi",-33891146
2020-07-14,"mchi",-37459234
2020-07-13,"mchi",-31165195
2020-07-10,"mchi",-25758052
2020-07-09,"mchi",-18325791
2020-07-08,"mchi",-27551370
2020-07-07,"mchi",-32108962
2020-07-06,"mchi",-26825443
2020-07-02,"mchi",-32019916
2020-07-01,"mchi",-36747281
2020-06-30,"mchi",-39693481
2020-06-29,"mchi",-37334763
2020-06-26,"mchi",-34631955
2020-06-25,"mchi",-32247140
2020-06-24,"mchi",-30610654
2020-06-23,"mchi",-28361430
2020-06-22,"mchi",-30997878
2020-06-19,"mchi",-35001351
2020-06-18,"mchi",-29866838
2020-06-17,"mchi",-32172272
2020-06-16,"mchi",-35002046
2020-06-15,"mchi",-40349779
2020-06-12,"mchi",-34308346
2020-06-11,"mchi",-38355888
2020-06-10,"mchi",-30490400
2020-06-09,"mchi",-36087208
2020-06-08,"mchi",-29336180
2020-06-05,"mchi",-26040278
2020-06-04,"mchi",-30835667
2020-06-03,"mchi",-28669762
2020-06-02,"mchi",-32057840
2020-06-01,"mchi",-35014906
2020-05-29,"mchi",-38599797
2020-05-28,"mchi",-44576854
2020-05-27,"mchi",-35564547
2020-05-26,"mchi",-29339765
2020-05-22,"mchi",-35812193
2020-05-21,"mchi",-28807108
2020-05-20,"mchi",-24986242
2020-05-19,"mchi",-29216999
2020-05-18,"mchi",-26754283
2020-05-15,"mchi",-31106467
2020-05-14,"mchi",-28591360
2020-05-13,"mchi",-23744524
2020-05-12,"mchi",-28040657
2020-05-11,"mchi",-22521311
2020-05-08,"mchi",-25906415
2020-05-07,"mchi",-28223747
2020-05-06,"mchi",-29805111
2020-05-05,"mchi",-31363338
2020-05-04,"mchi",-33930713
2020-05-01,"mchi",-36609447
2020-04-30,"mchi",-31536576
2020-04-29,"mchi",-27358078
2020-04-28,"mchi",-30582263
2020-04-27,"mchi",-24397614
2020-04-24,"mchi",-29477305
2020-04-23,"mchi",-30704546
2020-04-22,"mchi",-28017567
2020-04-21,"mchi",-29637865
2020-04-20,"mchi",-26449410
2020-04-17,"mchi",-23700248
2020-04-16,"mchi",-26680494
2020-04-15,"mchi",-30521994
2020-04-14,"mchi",-26921088
2020-04-13,"mchi",-30644298
2020-04-09,"mchi",-32658538
2020-04-08,"mchi",-29239263
2020-04-07,"mchi",-32258855
2020-04-06,"mchi",-36980261
2020-04-03,"mchi",-41759153
2020-04-02,"mchi",-38334548
2020-04-01,"mchi",-42195810
2020-03-31,"mchi",-38937441
2020-03-30,"mchi",-42689240
2020-03-27,"mchi",-46696725
2020-03-26,"mchi",-41319636
2020-03-25,"mchi",-49596614
2020-03-24,"mchi",-55058252
2020-03-23,"mchi",-59597182
2020-03-20,"mchi",-63221732
2020-03-19,"mchi",-52746227
2020-03-18,"mchi",-58668111
2020-03-17,"mchi",-50336075
2020-03-16,"mchi",-55233769
2020-03-13,"mchi",-50559925
2020-03-12,"mchi",-56073453
2020-03-11,"mchi",-49330627
2020-03-10,"mchi",-43392390
2020-03-09,"mchi",-49338761
2020-03-06,"mchi",-43290835
2020-03-05,"mchi",-38512849
2020-03-04,"mchi",-31524178
2020-03-03,"mchi",-36251173
2020-03-02,"mchi",-26657458
2020-02-28,"mchi",-39207076
2020-02-27,"mchi",-55919291
2020-02-26,"mchi",-41429017
2020-02-25,"mchi",-50890259
2020-02-24,"mchi",-40287088
2020-02-21,"mchi",-32890581
2020-02-20,"mchi",-25456539
2020-02-19,"mchi",-22209958
2020-02-18,"mchi",-24076512
2020-02-14,"mchi",-24076512
2020-02-13,"mchi",-21700562
2020-02-12,"mchi",-18385304
2020-02-11,"mchi",-22092855
2020-02-10,"mchi",-25224213
2020-02-07,"mchi",-28144807
2020-02-06,"mchi",-25034352
2020-02-05,"mchi",-28984479
2020-02-04,"mchi",-24524982
2020-02-03,"mchi",-31450927
2020-01-31,"mchi",-34629449
2020-01-30,"mchi",-30518382
2020-01-29,"mchi",-25493257
2020-01-28,"mchi",-29960092
2020-01-27,"mchi",-38882694
2020-01-24,"mchi",-19892250
2020-01-23,"mchi",-16196071
2020-01-22,"mchi",-4295662
2020-01-21,"mchi",-7280023
2020-01-17,"mchi",371289
2020-01-16,"mchi",-1939670
2020-01-15,"mchi",-6278460
2020-01-14,"mchi",-3455640
2020-01-13,"mchi",788040
2020-01-10,"mchi",-1931829
2020-01-09,"mchi",-4195600
2020-01-08,"mchi",-7089642
2020-01-07,"mchi",-12503769
2020-01-06,"mchi",-14649883
2020-01-03,"mchi",-11306033
2020-01-02,"mchi",-8483563
2021-08-13,"pdd",182511626
2021-08-12,"pdd",187090566
2021-08-11,"pdd",191289285
2021-08-10,"pdd",194776279
2021-08-09,"pdd",199080090
2021-08-06,"pdd",194141404
2021-08-05,"pdd",199002061
2021-08-04,"pdd",203365043
2021-08-03,"pdd",195152421
2021-08-02,"pdd",200551507
2021-07-30,"pdd",206358759
2021-07-29,"pdd",212361067
2021-07-28,"pdd",201497464
2021-07-27,"pdd",179676245
2021-07-26,"pdd",207641307
2021-07-23,"pdd",223904034
2021-07-22,"pdd",235758626
2021-07-21,"pdd",232189539
2021-07-20,"pdd",226749630
2021-07-19,"pdd",233783163
2021-07-16,"pdd",243889934
2021-07-15,"pdd",251097909
2021-07-14,"pdd",244902011
2021-07-13,"pdd",252523821
2021-07-12,"pdd",246936511
2021-07-09,"pdd",250892495
2021-07-08,"pdd",244688516
2021-07-07,"pdd",252032570
2021-07-06,"pdd",259927202
2021-07-02,"pdd",272026384
2021-07-01,"pdd",278612401
2021-06-30,"pdd",284932844
2021-06-29,"pdd",292333909
2021-06-28,"pdd",282367002
2021-06-25,"pdd",290233011
2021-06-24,"pdd",295971860
2021-06-23,"pdd",287548635
2021-06-22,"pdd",280490512
2021-06-21,"pdd",286785282
2021-06-18,"pdd",292298814
2021-06-17,"pdd",305516649
2021-06-16,"pdd",300451159
2021-06-15,"pdd",297158611
2021-06-14,"pdd",293030086
2021-06-11,"pdd",297577900
2021-06-10,"pdd",302159277
2021-06-09,"pdd",307966072
2021-06-08,"pdd",313100706
2021-06-07,"pdd",318369360
2021-06-04,"pdd",324508834
2021-06-03,"pdd",328889640
2021-06-02,"pdd",336078993
2021-06-01,"pdd",330037504
2021-05-28,"pdd",309185659
2021-05-27,"pdd",300345293
2021-05-26,"pdd",315061666
2021-05-25,"pdd",335341093
2021-05-24,"pdd",328618131
2021-05-21,"pdd",324839819
2021-05-20,"pdd",327723807
2021-05-19,"pdd",320655032
2021-05-18,"pdd",315112339
2021-05-17,"pdd",309686026
2021-05-14,"pdd",313836848
2021-05-13,"pdd",306322111
2021-05-12,"pdd",315593502
2021-05-11,"pdd",320726469
2021-05-10,"pdd",314591007
2021-05-07,"pdd",331034028
2021-05-06,"pdd",334103804
2021-05-05,"pdd",329757486
2021-05-04,"pdd",332137746
2021-05-03,"pdd",335992914
2021-04-30,"pdd",340625284
2021-04-29,"pdd",345399121
2021-04-28,"pdd",348764668
2021-04-27,"pdd",345260374
2021-04-26,"pdd",348368630
2021-04-23,"pdd",344396723
2021-04-22,"pdd",339623890
2021-04-21,"pdd",333087936
2021-04-20,"pdd",327078324
2021-04-19,"pdd",335431484
2021-04-16,"pdd",340391354
2021-04-15,"pdd",336758121
2021-04-14,"pdd",339914965
2021-04-13,"pdd",343659987
2021-04-12,"pdd",337800530
2021-04-09,"pdd",344604516
2021-04-08,"pdd",348965371
2021-04-07,"pdd",343624539
2021-04-06,"pdd",350947782
2021-04-05,"pdd",343857054
2021-04-01,"pdd",348589319
2021-03-31,"pdd",337273756
2021-03-30,"pdd",342981977
2021-03-29,"pdd",337625924
2021-03-26,"pdd",328107447
2021-03-25,"pdd",310977234
2021-03-24,"pdd",298551529
2021-03-23,"pdd",314878384
2021-03-22,"pdd",325373333
2021-03-19,"pdd",334367051
2021-03-18,"pdd",343824012
2021-03-17,"pdd",355982806
2021-03-16,"pdd",383340623
2021-03-15,"pdd",372376726
2021-03-12,"pdd",377688714
2021-03-11,"pdd",382860815
2021-03-10,"pdd",373778706
2021-03-09,"pdd",383728617
2021-03-08,"pdd",373003903
2021-03-05,"pdd",387030700
2021-03-04,"pdd",398162761
2021-03-03,"pdd",410390098
2021-03-02,"pdd",417000004
2021-03-01,"pdd",422325191
2021-02-26,"pdd",416648430
2021-02-25,"pdd",408387418
2021-02-24,"pdd",416248716
2021-02-23,"pdd",424049670
2021-02-22,"pdd",432029985
2021-02-19,"pdd",437183853
2021-02-18,"pdd",432639092
2021-02-17,"pdd",437740309
2021-02-16,"pdd",433278606
2021-02-12,"pdd",424939791
2021-02-11,"pdd",427710784
2021-02-10,"pdd",423615162
2021-02-09,"pdd",417023358
2021-02-08,"pdd",412853786
2021-02-05,"pdd",418977729
2021-02-04,"pdd",423459303
2021-02-03,"pdd",416575189
2021-02-02,"pdd",407698565
2021-02-01,"pdd",401773679
2021-01-29,"pdd",396691800
2021-01-28,"pdd",401533581
2021-01-27,"pdd",396255965
2021-01-26,"pdd",401491801
2021-01-25,"pdd",408033073
2021-01-22,"pdd",395410966
2021-01-21,"pdd",399710977
2021-01-20,"pdd",395423909
2021-01-19,"pdd",388835843
2021-01-15,"pdd",381691416
2021-01-14,"pdd",388953676
2021-01-13,"pdd",382632437
2021-01-12,"pdd",393526933
2021-01-11,"pdd",398879690
2021-01-08,"pdd",408234886
2021-01-07,"pdd",399416080
2021-01-06,"pdd",390811913
2021-01-05,"pdd",402685000
2021-01-04,"pdd",386519186
2020-12-31,"pdd",397506398
2020-12-30,"pdd",409996430
2020-12-29,"pdd",386664420
2020-12-28,"pdd",361447102
2020-12-24,"pdd",368800075
2020-12-23,"pdd",354952414
2020-12-22,"pdd",349223879
2020-12-21,"pdd",355268380
2020-12-18,"pdd",359568234
2020-12-17,"pdd",364484472
2020-12-16,"pdd",358569142
2020-12-15,"pdd",354320691
2020-12-14,"pdd",359540161
2020-12-11,"pdd",367240058
2020-12-10,"pdd",375467591
2020-12-09,"pdd",369128053
2020-12-08,"pdd",380237346
2020-12-07,"pdd",370324432
2020-12-04,"pdd",363971932
2020-12-03,"pdd",358242351
2020-12-02,"pdd",351928222
2020-12-01,"pdd",341961833
2020-11-30,"pdd",347040019
2020-11-27,"pdd",366613312
2020-11-25,"pdd",359928983
2020-11-24,"pdd",369344356
2020-11-23,"pdd",362363610
2020-11-20,"pdd",373352700
2020-11-19,"pdd",361717237
2020-11-18,"pdd",350850339
2020-11-17,"pdd",331573081
2020-11-16,"pdd",349581627
2020-11-13,"pdd",362413974
2020-11-12,"pdd",332897859
2020-11-11,"pdd",300785863
2020-11-10,"pdd",288827593
2020-11-09,"pdd",298563463
2020-11-06,"pdd",307328699
2020-11-05,"pdd",303112784
2020-11-04,"pdd",294507660
2020-11-03,"pdd",283170297
2020-11-02,"pdd",272126049
2020-10-30,"pdd",267709826
2020-10-29,"pdd",272580099
2020-10-28,"pdd",263940547
2020-10-27,"pdd",267905699
2020-10-26,"pdd",264438407
2020-10-23,"pdd",261843754
2020-10-22,"pdd",264673411
2020-10-21,"pdd",270578952
2020-10-20,"pdd",264178509
2020-10-19,"pdd",255375421
2020-10-16,"pdd",251208593
2020-10-15,"pdd",247564385
2020-10-14,"pdd",244194752
2020-10-13,"pdd",248571789
2020-10-12,"pdd",253206472
2020-10-09,"pdd",241808179
2020-10-08,"pdd",227810888
2020-10-07,"pdd",231992601
2020-10-06,"pdd",225418321
2020-10-05,"pdd",218205543
2020-10-02,"pdd",210209249
2020-10-01,"pdd",216053042
2020-09-30,"pdd",211638616
2020-09-29,"pdd",205855350
2020-09-28,"pdd",212498315
2020-09-25,"pdd",205098060
2020-09-24,"pdd",212501385
2020-09-23,"pdd",225886450
2020-09-22,"pdd",231813322
2020-09-21,"pdd",227386303
2020-09-18,"pdd",220708761
2020-09-17,"pdd",230569528
2020-09-16,"pdd",236532405
2020-09-15,"pdd",236532405
2020-09-14,"pdd",242967593
2020-09-11,"pdd",237424270
2020-09-10,"pdd",231931813
2020-09-09,"pdd",238595409
2020-09-08,"pdd",232344870
2020-09-04,"pdd",240511330
2020-09-03,"pdd",248902084
2020-09-02,"pdd",257041177
2020-09-01,"pdd",264664451
2020-08-31,"pdd",254411703
2020-08-28,"pdd",262617340
2020-08-27,"pdd",256126811
2020-08-26,"pdd",263805065
2020-08-25,"pdd",252577514
2020-08-24,"pdd",236236052
2020-08-21,"pdd",251833377
2020-08-20,"pdd",291918035
2020-08-19,"pdd",279006631
2020-08-18,"pdd",266548387
2020-08-17,"pdd",259515296
2020-08-14,"pdd",248801998
2020-08-13,"pdd",254861379
2020-08-12,"pdd",258421298
2020-08-11,"pdd",253007987
2020-08-10,"pdd",258631179
2020-08-07,"pdd",264113586
2020-08-06,"pdd",271502865
2020-08-05,"pdd",277847705
2020-08-04,"pdd",272785863
2020-08-03,"pdd",277443678
2020-07-31,"pdd",270298959
2020-07-30,"pdd",257716171
2020-07-29,"pdd",254283166
2020-07-28,"pdd",250245832
2020-07-27,"pdd",244335097
2020-07-24,"pdd",235738639
2020-07-23,"pdd",245599368
2020-07-22,"pdd",251621464
2020-07-21,"pdd",258486745
2020-07-20,"pdd",265760405
2020-07-17,"pdd",259631079
2020-07-16,"pdd",264951451
2020-07-15,"pdd",271720480
2020-07-14,"pdd",277747390
2020-07-13,"pdd",291531035
2020-07-10,"pdd",278739502
2020-07-09,"pdd",285539380
2020-07-08,"pdd",294320020
2020-07-07,"pdd",284347378
2020-07-06,"pdd",268124586
2020-07-02,"pdd",291794399
2020-07-01,"pdd",274904405
2020-06-30,"pdd",284563679
2020-06-29,"pdd",292346818
2020-06-26,"pdd",287097447
2020-06-25,"pdd",295106048
2020-06-24,"pdd",289340283
2020-06-23,"pdd",280642517
2020-06-22,"pdd",271487066
2020-06-19,"pdd",285843560
2020-06-18,"pdd",264073933
2020-06-17,"pdd",274476668
2020-06-16,"pdd",265188842
2020-06-15,"pdd",254426841
2020-06-12,"pdd",243835688
2020-06-11,"pdd",234971851
2020-06-10,"pdd",242448805
2020-06-09,"pdd",234420105
2020-06-08,"pdd",229551919
2020-06-05,"pdd",236192161
2020-06-04,"pdd",226158147
2020-06-03,"pdd",232686553
2020-06-02,"pdd",226073356
2020-06-01,"pdd",215425295
2020-05-29,"pdd",221675316
2020-05-28,"pdd",206170664
2020-05-27,"pdd",198765085
2020-05-26,"pdd",207742636
2020-05-22,"pdd",224939026
2020-05-21,"pdd",199818004
2020-05-20,"pdd",211677921
2020-05-19,"pdd",224357801
2020-05-18,"pdd",234083853
2020-05-15,"pdd",226281483
2020-05-14,"pdd",219183000
2020-05-13,"pdd",212380829
2020-05-12,"pdd",201929257
2020-05-11,"pdd",190871925
2020-05-08,"pdd",186041783
2020-05-07,"pdd",178595364
2020-05-06,"pdd",173912602
2020-05-05,"pdd",169740353
2020-05-04,"pdd",160735431
2020-05-01,"pdd",155904529
2020-04-30,"pdd",161457830
2020-04-29,"pdd",166234800
2020-04-28,"pdd",161333765
2020-04-27,"pdd",168009364
2020-04-24,"pdd",163291795
2020-04-23,"pdd",158776955
2020-04-22,"pdd",167103315
2020-04-21,"pdd",158266274
2020-04-20,"pdd",146728517
2020-04-17,"pdd",128423923
2020-04-16,"pdd",137787178
2020-04-15,"pdd",129101796
2020-04-14,"pdd",124003412
2020-04-13,"pdd",117206375
2020-04-09,"pdd",112358880
2020-04-08,"pdd",104685826
2020-04-07,"pdd",111506382
2020-04-06,"pdd",99857971
2020-04-03,"pdd",91887193
2020-04-02,"pdd",84389172
2020-04-01,"pdd",76812923
2020-03-31,"pdd",86710181
2020-03-30,"pdd",76778447
2020-03-27,"pdd",69638338
2020-03-26,"pdd",80888731
2020-03-25,"pdd",87103755
2020-03-24,"pdd",78835540
2020-03-23,"pdd",72612518
2020-03-20,"pdd",67065363
2020-03-19,"pdd",73901858
2020-03-18,"pdd",66831555
2020-03-17,"pdd",73405993
2020-03-16,"pdd",67355047
2020-03-13,"pdd",76191397
2020-03-12,"pdd",66761822
2020-03-11,"pdd",80116308
2020-03-10,"pdd",99678950
2020-03-09,"pdd",86630890
2020-03-06,"pdd",96178391
2020-03-05,"pdd",89169249
2020-03-04,"pdd",97791696
2020-03-03,"pdd",92315023
2020-03-02,"pdd",98859903
2020-02-28,"pdd",89619592
2020-02-27,"pdd",82150988
2020-02-26,"pdd",68748908
2020-02-25,"pdd",59295782
2020-02-24,"pdd",72068420
2020-02-21,"pdd",87406659
2020-02-20,"pdd",98811162
2020-02-19,"pdd",104666747
2020-02-18,"pdd",100472090
2020-02-14,"pdd",107093591
2020-02-13,"pdd",111231215
2020-02-12,"pdd",104911071
2020-02-11,"pdd",99759119
2020-02-10,"pdd",90784069
2020-02-07,"pdd",79568461
2020-02-06,"pdd",89707228
2020-02-05,"pdd",84063203
2020-02-04,"pdd",89016197
2020-02-03,"pdd",82511916
2020-01-31,"pdd",75472815
2020-01-30,"pdd",80391845
2020-01-29,"pdd",87587687
2020-01-28,"pdd",89267303
2020-01-27,"pdd",86226673
2020-01-24,"pdd",94006781
2020-01-23,"pdd",99308658
2020-01-22,"pdd",104478022
2020-01-21,"pdd",109254879
2020-01-17,"pdd",114227294
2020-01-16,"pdd",119091210
2020-01-15,"pdd",112890159
2020-01-14,"pdd",106207487
2020-01-13,"pdd",116698763
2020-01-10,"pdd",111182808
2020-01-09,"pdd",121395355
2020-01-08,"pdd",127043956
2020-01-07,"pdd",132329179
2020-01-06,"pdd",127486792
2020-01-03,"pdd",131734365
2020-01-02,"pdd",136604794
2021-08-13,"bidu",2757310052
2021-08-12,"bidu",2765252578
2021-08-11,"bidu",2772004124
2021-08-10,"bidu",2775815332
2021-08-09,"bidu",2778010209
2021-08-06,"bidu",2775346493
2021-08-05,"bidu",2778069931
2021-08-04,"bidu",2774273022
2021-08-03,"bidu",2777562598
2021-08-02,"bidu",2780762298
2021-07-30,"bidu",2777897571
2021-07-29,"bidu",2781136415
2021-07-28,"bidu",2776018092
2021-07-27,"bidu",2768606670
2021-07-26,"bidu",2781585687
2021-07-23,"bidu",2791811185
2021-07-22,"bidu",2799417475
2021-07-21,"bidu",2801698754
2021-07-20,"bidu",2799433087
2021-07-19,"bidu",2795864589
2021-07-16,"bidu",2799863045
2021-07-15,"bidu",2803658640
2021-07-14,"bidu",2799746470
2021-07-13,"bidu",2804152909
2021-07-12,"bidu",2799077861
2021-07-09,"bidu",2802457156
2021-07-08,"bidu",2797805464
2021-07-07,"bidu",2806049592
2021-07-06,"bidu",2811758083
2021-07-02,"bidu",2818246688
2021-07-01,"bidu",2821720897
2021-06-30,"bidu",2824594566
2021-06-29,"bidu",2827814131
2021-06-28,"bidu",2823180366
2021-06-25,"bidu",2816772969
2021-06-24,"bidu",2809401260
2021-06-23,"bidu",2804993483
2021-06-22,"bidu",2801920745
2021-06-21,"bidu",2799266508
2021-06-18,"bidu",2802154683
2021-06-17,"bidu",2793833440
2021-06-16,"bidu",2790708881
2021-06-15,"bidu",2794841390
2021-06-14,"bidu",2797936930
2021-06-11,"bidu",2795625883
2021-06-10,"bidu",2798912174
2021-06-09,"bidu",2795575394
2021-06-08,"bidu",2800664952
2021-06-07,"bidu",2803712659
2021-06-04,"bidu",2807988459
2021-06-03,"bidu",2803715049
2021-06-02,"bidu",2810511901
2021-06-01,"bidu",2814935601
2021-05-28,"bidu",2809314855
2021-05-27,"bidu",2805563064
2021-05-26,"bidu",2808836023
2021-05-25,"bidu",2805311131
2021-05-24,"bidu",2800537471
2021-05-21,"bidu",2804470121
2021-05-20,"bidu",2808507195
2021-05-19,"bidu",2803260683
2021-05-18,"bidu",2798135893
2021-05-17,"bidu",2813785755
2021-05-14,"bidu",2805082439
2021-05-13,"bidu",2795495231
2021-05-12,"bidu",2802341523
2021-05-11,"bidu",2808370701
2021-05-10,"bidu",2800131004
2021-05-07,"bidu",2809105085
2021-05-06,"bidu",2816532246
2021-05-05,"bidu",2824694330
2021-05-04,"bidu",2830586146
2021-05-03,"bidu",2838927325
2021-04-30,"bidu",2844640929
2021-04-29,"bidu",2848549913
2021-04-28,"bidu",2854670381
2021-04-27,"bidu",2858675496
2021-04-26,"bidu",2863496848
2021-04-23,"bidu",2869341520
2021-04-22,"bidu",2863926903
2021-04-21,"bidu",2869389154
2021-04-20,"bidu",2864974869
2021-04-19,"bidu",2871271798
2021-04-16,"bidu",2878589828
2021-04-15,"bidu",2872737810
2021-04-14,"bidu",2881779674
2021-04-13,"bidu",2888092459
2021-04-12,"bidu",2878856654
2021-04-09,"bidu",2887030771
2021-04-08,"bidu",2894469358
2021-04-07,"bidu",2887418970
2021-04-06,"bidu",2894549069
2021-04-05,"bidu",2886249937
2021-04-01,"bidu",2876910107
2021-03-31,"bidu",2861973569
2021-03-30,"bidu",2882340396
2021-03-29,"bidu",2840092751
2021-03-26,"bidu",2898916189
2021-03-25,"bidu",2777271228
2021-03-24,"bidu",2801728600
2021-03-23,"bidu",2813562103
2021-03-22,"bidu",2828940810
2021-03-19,"bidu",2820728000
2021-03-18,"bidu",2830487329
2021-03-17,"bidu",2839780648
2021-03-16,"bidu",2829206753
2021-03-15,"bidu",2822034171
2021-03-12,"bidu",2815099827
2021-03-11,"bidu",2821325661
2021-03-10,"bidu",2809447042
2021-03-09,"bidu",2822388796
2021-03-08,"bidu",2809715363
2021-03-05,"bidu",2821277141
