"time","symbol","AD"
2021-07-19,"nio",3560766577.2886
2021-07-16,"nio",3508575433.9187
2021-07-15,"nio",3538483063.7081
2021-07-14,"nio",3540888533.8852
2021-07-13,"nio",3580805473.217
2021-07-12,"nio",3624140370.6716
2021-07-09,"nio",3593104699.5127
2021-07-08,"nio",3607199374.0353
2021-07-07,"nio",3548490527.4517
2021-07-06,"nio",3623934288.6975
2021-07-02,"nio",3632924131.9687
2021-07-01,"nio",3611639459.8428
2021-06-30,"nio",3703884967.2503
2021-06-29,"nio",3647654752.2092
2021-06-28,"nio",3599841101.6849
2021-06-25,"nio",3520638877.2121
2021-06-24,"nio",3541555570.7216
2021-06-23,"nio",3566955128.7438
2021-06-22,"nio",3560324832.7876
2021-06-21,"nio",3608705416.7871
2021-06-18,"nio",3586467583.7871
2021-06-17,"nio",3644514633.0124
2021-06-16,"nio",3597328079.0193
2021-06-15,"nio",3557433406.8016
2021-06-14,"nio",3594841085.8464
2021-06-11,"nio",3584285475.7805
2021-06-10,"nio",3526966247.8034
2021-06-09,"nio",3528882005.3782
2021-06-08,"nio",3564820669.7408
2021-06-07,"nio",3579166576.7456
2021-06-04,"nio",3535431675.8106
2021-06-03,"nio",3521301949.9851
2021-06-02,"nio",3547974143.8103
2021-06-01,"nio",3599911516.2404
2021-05-28,"nio",3506490990.2404
2021-05-27,"nio",3531957978.8709
2021-05-26,"nio",3483025422.1045
2021-05-25,"nio",3444934865.3071
2021-05-24,"nio",3491697609.9892
2021-05-21,"nio",3451993563.8288
2021-05-20,"nio",3480863300.9936
2021-05-19,"nio",3452144002.7867
2021-05-18,"nio",3383344223.7867
2021-05-17,"nio",3368833780.6393
2021-05-14,"nio",3338257058.0124
2021-05-13,"nio",3278347882.2274
2021-05-12,"nio",3359461427.3229
2021-05-11,"nio",3416976413.8062
2021-05-10,"nio",3344610996.6283
2021-05-07,"nio",3434680961.8692
2021-05-06,"nio",3465195264.4185
2021-05-05,"nio",3479400192.1939
2021-05-04,"nio",3492520427.6159
2021-05-03,"nio",3504911094.2659
2021-04-30,"nio",3567785179.836
2021-04-29,"nio",3534304842.6964
2021-04-28,"nio",3601391804.6674
2021-04-27,"nio",3601773523.7403
2021-04-26,"nio",3659165902.3232
2021-04-23,"nio",3615796894.8317
2021-04-22,"nio",3555422922.4944
2021-04-21,"nio",3543606320.4535
2021-04-20,"nio",3469476346.9964
2021-04-19,"nio",3465668702.2933
2021-04-16,"nio",3437757756.119
2021-04-15,"nio",3383937494.9254
2021-04-14,"nio",3395954619.2404
2021-04-13,"nio",3460200382.5789
2021-04-12,"nio",3414978175.218
2021-04-09,"nio",3435660015.3471
2021-04-08,"nio",3391017611.9026
2021-04-07,"nio",3363130734.9821
2021-04-06,"nio",3425493320.7131
2021-04-05,"nio",3384435662.241
2021-04-01,"nio",3412188925.3239
2021-03-31,"nio",3494554724.3453
2021-03-30,"nio",3425745835.2453
2021-03-29,"nio",3345576190.6303
2021-03-26,"nio",3356952355.8269
2021-03-25,"nio",3257898063.3213
2021-03-24,"nio",3212347990.0805
2021-03-23,"nio",3321954219.5603
2021-03-22,"nio",3369502661.2176
2021-03-19,"nio",3415854434.5812
2021-03-18,"nio",3321496461.4123
2021-03-17,"nio",3383710854.6507
2021-03-16,"nio",3301289518.861
2021-03-15,"nio",3351093235.1622
2021-03-12,"nio",3382660219.2878
2021-03-11,"nio",3291593526.3668
2021-03-10,"nio",3167351175.8152
2021-03-09,"nio",3276652826.951
2021-03-08,"nio",3146424279.1812
2021-03-05,"nio",3270130894.7008
2021-03-04,"nio",3119079871.9119
2021-03-03,"nio",3181181972.4945
2021-03-02,"nio",3266227761.6634
2021-03-01,"nio",3382085094.5561
2021-02-26,"nio",3332432574.2012
2021-02-25,"nio",3362149469.3544
2021-02-24,"nio",3430022208.1078
2021-02-23,"nio",3355553555.7677
2021-02-22,"nio",3232940514.4119
2021-02-19,"nio",3290994575.636
2021-02-18,"nio",3292325112.4402
2021-02-17,"nio",3294309420.3767
2021-02-16,"nio",3273047902.3767
2021-02-12,"nio",3309823263.0987
2021-02-11,"nio",3319107819.0987
2021-02-10,"nio",3359063923.0341
2021-02-09,"nio",3409754549.6688
2021-02-08,"nio",3323662496.5412
2021-02-05,"nio",3276714493.7987
2021-02-04,"nio",3290921290.0677
2021-02-03,"nio",3316762288.236
2021-02-02,"nio",3267202088.4422
2021-02-01,"nio",3278238398.7293
2021-01-29,"nio",3269998281.8535
2021-01-28,"nio",3328039568.8207
2021-01-27,"nio",3291490974.9275
2021-01-26,"nio",3339369830.9964
2021-01-25,"nio",3293943644.3905
2021-01-22,"nio",3346397587.4926
2021-01-21,"nio",3227784438.0069
2021-01-20,"nio",3167663944.6069
2021-01-19,"nio",3188609053.6428
2021-01-15,"nio",3132402122.3923
2021-01-14,"nio",3229771418.5462
2021-01-13,"nio",3277416479.9506
2021-01-12,"nio",3336160582.8559
2021-01-11,"nio",3359276906.2737
2021-01-08,"nio",3579596040.3612
2021-01-07,"nio",3410774234.1075
2021-01-06,"nio",3326222577.4704
2021-01-05,"nio",3421771803.9332
2021-01-04,"nio",3322721575.2019
2020-12-31,"nio",3217599930.6906
2020-12-30,"nio",3255029236.8042
2020-12-29,"nio",3138337522.8042
2020-12-28,"nio",3025695977.5093
2020-12-24,"nio",3104016611.4715
2020-12-23,"nio",3136008019.2969
2020-12-22,"nio",3140787305.8263
2020-12-21,"nio",3183714311.3248
2020-12-18,"nio",3083183689.1705
2020-12-17,"nio",3087256306.106
2020-12-16,"nio",2963285240.3728
2020-12-15,"nio",2916610529.6215
2020-12-14,"nio",2819288874.3452
2020-12-11,"nio",2734796378.8274
2020-12-10,"nio",2792509792.6123
2020-12-09,"nio",2710698869.9456
2020-12-08,"nio",2771965391.7616
2020-12-07,"nio",2809391108.9479
2020-12-04,"nio",2746495385.9505
2020-12-03,"nio",2786420757.8793
2020-12-02,"nio",2945728892.2397
2020-12-01,"nio",2634008989.3892
2020-11-30,"nio",2798386373.6712
2020-11-27,"nio",2842097454.6518
2020-11-25,"nio",2847476867.4315
2020-11-24,"nio",2668855487.0138
2020-11-23,"nio",2740138156.9927
2020-11-20,"nio",2503063490.6479
2020-11-19,"nio",2500748660.3933
2020-11-18,"nio",2318797908.4121
2020-11-17,"nio",2260958545.9428
2020-11-16,"nio",2351075395.9088
2020-11-13,"nio",2079677446.3341
2020-11-12,"nio",2318517253.5209
2020-11-11,"nio",2105651167.8542
2020-11-10,"nio",1937807347.9196
2020-11-09,"nio",1944839048.0169
2020-11-06,"nio",1839259032.0617
2020-11-05,"nio",1847256136.7509
2020-11-04,"nio",1564758126.5339
2020-11-03,"nio",1577711785.7706
2020-11-02,"nio",1412216948.6347
2020-10-30,"nio",1410586765.3402
2020-10-29,"nio",1450955483.6735
2020-10-28,"nio",1260089527.5498
2020-10-27,"nio",1237043159.8894
2020-10-26,"nio",1134501610.4491
2020-10-23,"nio",1164851967.1316
2020-10-22,"nio",1141714413.7699
2020-10-21,"nio",1157916584.7291
2020-10-20,"nio",1163858214.7291
2020-10-19,"nio",1115871777.0331
2020-10-16,"nio",1160773664.4958
2020-10-15,"nio",1209383649.7013
2020-10-14,"nio",1083213222.6056
2020-10-13,"nio",805796343.6428
2020-10-12,"nio",800473660.6428
2020-10-09,"nio",802639223.9761
2020-10-08,"nio",813304643.4047
2020-10-07,"nio",870924332.7668
2020-10-06,"nio",837007600.1953
2020-10-05,"nio",902575169.4491
2020-10-02,"nio",888971144.4138
2020-10-01,"nio",931354486.1281
2020-09-30,"nio",880243438.5794
2020-09-29,"nio",971507216.7488
2020-09-28,"nio",843960384.3587
2020-09-25,"nio",842202046.0574
2020-09-24,"nio",837592269.2962
2020-09-23,"nio",813324631.7352
2020-09-22,"nio",869417215.2993
2020-09-21,"nio",833232850.2623
2020-09-18,"nio",800336380.1875
2020-09-17,"nio",800336380.1875
2020-09-16,"nio",747798749.3635
2020-09-15,"nio",750067211.8341
2020-09-14,"nio",811178818.5859
2020-09-11,"nio",750697882.7223
2020-09-10,"nio",717473791.1223
2020-09-09,"nio",764763448.6995
2020-09-08,"nio",779439000.7963
2020-09-04,"nio",800019457.8407
2020-09-03,"nio",746491210.6138
2020-09-02,"nio",814890353.5997
2020-09-01,"nio",799845196.6389
2020-08-31,"nio",706111596.6635
2020-08-28,"nio",599958317.4575
2020-08-27,"nio",664156254.0364
2020-08-26,"nio",602214355.3171
2020-08-25,"nio",398255322.9312
2020-08-24,"nio",105592869.5505
2020-08-21,"nio",9841366.64
2020-08-20,"nio",6916787.14
2020-08-19,"nio",8842663.4862
2020-08-18,"nio",19334372.7362
2020-08-17,"nio",16002831.7838
2020-08-14,"nio",-61495084.2162
2020-08-13,"nio",-108933145.2162
2020-08-12,"nio",-99340764.2588
2020-08-11,"nio",-158934169.6434
2020-08-10,"nio",15153778.0618
2020-08-07,"nio",-21286131.5598
2020-08-06,"nio",-11480213.1447
2020-08-05,"nio",-2026850.6764
2020-08-04,"nio",-35706319.2348
2020-08-03,"nio",9403408.9332
2020-07-31,"nio",-99299125.5462
2020-07-30,"nio",-67673456.8485
2020-07-29,"nio",-21911177.2349
2020-07-28,"nio",-18121846.4704
2020-07-27,"nio",-55295991.1053
2020-07-24,"nio",-56858637.9346
2020-07-23,"nio",-135184897.874
2020-07-22,"nio",-113214213.0278
2020-07-21,"nio",-126421329.3807
2020-07-20,"nio",-67735045.5891
2020-07-17,"nio",-218096123.274
2020-07-16,"nio",-155158253.7088
2020-07-15,"nio",-206148248.075
2020-07-14,"nio",-231057368.075
2020-07-13,"nio",-417176296.73
2020-07-10,"nio",-157516249.3801
2020-07-09,"nio",-163746355.2625
2020-07-08,"nio",-454079247.5702
2020-07-07,"nio",-190414486.5946
2020-07-06,"nio",-474480144.575
2020-07-02,"nio",-424558546.0349
2020-07-01,"nio",-631637034.6063
2020-06-30,"nio",-663850534.6063
2020-06-29,"nio",-740058177.4635
2020-06-26,"nio",-782536047.8338
2020-06-25,"nio",-766689611.8865
2020-06-24,"nio",-802053786.6296
2020-06-23,"nio",-827054856.0434
2020-06-22,"nio",-760296160.2252
2020-06-19,"nio",-669311319.5329
2020-06-18,"nio",-631494633.9829
2020-06-17,"nio",-661271715.9139
2020-06-16,"nio",-678923275.8139
2020-06-15,"nio",-680354546.1656
2020-06-12,"nio",-759681029.1095
2020-06-11,"nio",-753712318.4095
2020-06-10,"nio",-774242533.4327
2020-06-09,"nio",-709736300.9138
2020-06-08,"nio",-806929463.1194
2020-06-05,"nio",-845415210.9194
2020-06-04,"nio",-777731152.3158
2020-06-03,"nio",-815765594.2819
2020-06-02,"nio",-958985003.2263
2020-06-01,"nio",-1027799889.9631
2020-05-29,"nio",-1070661359.0713
2020-05-28,"nio",-1113510983.4787
2020-05-27,"nio",-1077892334.0733
2020-05-26,"nio",-1134071793.2733
2020-05-22,"nio",-1190921271.9709
2020-05-21,"nio",-1193771048.3459
2020-05-20,"nio",-1191271537.1411
2020-05-19,"nio",-1159343067.284
2020-05-18,"nio",-1164756567.784
2020-05-15,"nio",-1169141513.0471
2020-05-14,"nio",-1158549323.0471
2020-05-13,"nio",-1167741568.0871
2020-05-12,"nio",-1156426376.0871
2020-05-11,"nio",-1137261011.9695
2020-05-08,"nio",-1144780146.0604
2020-05-07,"nio",-1164173933.0604
2020-05-06,"nio",-1176618124.7271
2020-05-05,"nio",-1214564830.0271
2020-05-04,"nio",-1192281086.0271
2020-05-01,"nio",-1212272480.8842
2020-04-30,"nio",-1198911756.3128
2020-04-29,"nio",-1164668476.3413
2020-04-28,"nio",-1084822337.367
2020-04-27,"nio",-1089988747.5098
2020-04-24,"nio",-1120974951.7356
2020-04-23,"nio",-1105874653.262
2020-04-22,"nio",-1090818391.262
2020-04-21,"nio",-1087919594.662
2020-04-20,"nio",-1070043003.1381
2020-04-17,"nio",-1068800606.6715
2020-04-16,"nio",-1059017359.8143
2020-04-15,"nio",-1039421648.6715
2020-04-14,"nio",-1066846931.6715
2020-04-13,"nio",-1057755164.9215
2020-04-09,"nio",-1095987352.9215
2020-04-08,"nio",-1077072494.5531
2020-04-07,"nio",-1070997349.5531
2020-04-06,"nio",-1053735201.8031
2020-04-03,"nio",-1051413877.2031
2020-04-02,"nio",-1049030849.7645
2020-04-01,"nio",-1044267422.5212
2020-03-31,"nio",-1037870361.6462
2020-03-30,"nio",-1037870361.6462
2020-03-27,"nio",-1020891672.9539
2020-03-26,"nio",-1026671392.6462
2020-03-25,"nio",-1028174050.5428
2020-03-24,"nio",-1018035475.0812
2020-03-23,"nio",-1027259715.0812
2020-03-20,"nio",-1074556603.0812
2020-03-19,"nio",-1041500007.3571
2020-03-18,"nio",-1039284926.2321
2020-03-17,"nio",-1073351371.6364
2020-03-16,"nio",-1061778372.9697
2020-03-13,"nio",-1064066144.6919
2020-03-12,"nio",-1051808884.1037
2020-03-11,"nio",-1062252251.7037
2020-03-10,"nio",-1044977691.7037
2020-03-09,"nio",-1068638475.9837
2020-03-06,"nio",-1073638663.3473
2020-03-05,"nio",-1078735315.8473
2020-03-04,"nio",-1033794490.4187
2020-03-03,"nio",-1017354339.4187
2020-03-02,"nio",-1010046471.7264
2020-02-28,"nio",-1035101414.3126
2020-02-27,"nio",-1094010379.1275
2020-02-26,"nio",-1106233450.9169
2020-02-25,"nio",-1050248606.4291
2020-02-24,"nio",-913710924.0291
2020-02-21,"nio",-934520285.1434
2020-02-20,"nio",-921045048.1434
2020-02-19,"nio",-945523996.2973
2020-02-18,"nio",-1006332363.7973
2020-02-14,"nio",-975979836.8882
2020-02-13,"nio",-916250091.1162
2020-02-12,"nio",-949593505.8531
2020-02-11,"nio",-940364832.0349
2020-02-10,"nio",-955494145.1149
2020-02-07,"nio",-1004119497.0466
2020-02-06,"nio",-963817770.0466
2020-02-05,"nio",-904527663.1894
2020-02-04,"nio",-940253973.8466
2020-02-03,"nio",-976826112.2169
2020-01-31,"nio",-1038154808.7085
2020-01-30,"nio",-1006655249.7896
2020-01-29,"nio",-960125163.195
2020-01-28,"nio",-992820366.8724
2020-01-27,"nio",-1017193469.3724
2020-01-24,"nio",-983380608.7057
2020-01-23,"nio",-953638112.3421
2020-01-22,"nio",-1046424651.8108
2020-01-21,"nio",-882589577.1442
2020-01-17,"nio",-1007260431.5987
2020-01-16,"nio",-1085392865.1701
2020-01-15,"nio",-1172425516.313
2020-01-14,"nio",-1221290537.9797
2020-01-13,"nio",-1244944866.8368
2020-01-10,"nio",-1287616193.2654
2020-01-09,"nio",-1296777354.9797
2020-01-08,"nio",-1298962658.6197
2020-01-07,"nio",-1327904640.8419
2020-01-06,"nio",-1233642110.4957
2020-01-03,"nio",-1134391046.1854
2020-01-02,"nio",-1189647294.852
2021-08-13,"ntes",-1179197389.4721
2021-08-12,"ntes",-1177682815.1973
2021-08-11,"ntes",-1179554642.2847
2021-08-10,"ntes",-1181713121.665
2021-08-09,"ntes",-1180933862.2149
2021-08-06,"ntes",-1183166264.5819
2021-08-05,"ntes",-1182510278.6126
2021-08-04,"ntes",-1180300307.0541
2021-08-03,"ntes",-1178329378.6431
2021-08-02,"ntes",-1174880783.5498
2021-07-30,"ntes",-1175768902.2006
2021-07-29,"ntes",-1176737600.0267
2021-07-28,"ntes",-1177202249.1934
2021-07-27,"ntes",-1183302939.6839
2021-07-26,"ntes",-1191796063.9802
2021-07-23,"ntes",-1181470010.1076
2021-07-22,"ntes",-1175990944.8139
2021-07-21,"ntes",-1176035411.9863
2021-07-20,"ntes",-1177134430.5674
2021-07-19,"ntes",-1177686440.9394
2021-07-16,"ntes",-1178412088.3907
2021-07-15,"ntes",-1177776912.3259
2021-07-14,"ntes",-1179255765.9575
2021-07-13,"ntes",-1178482782.7015
2021-07-12,"ntes",-1178845461.3815
2021-07-09,"ntes",-1178314005.9243
2021-07-08,"ntes",-1180323393.2054
2021-07-07,"ntes",-1180859126.8054
2021-07-06,"ntes",-1179740887.3134
2021-07-02,"ntes",-1179455388.1659
2021-07-01,"ntes",-1178823714.9144
2021-06-30,"ntes",-1177588844.7258
2021-06-29,"ntes",-1179155849.2088
2021-06-28,"ntes",-1181159009.1839
2021-06-25,"ntes",-1182785495.8192
2021-06-24,"ntes",-1182748896.2988
2021-06-23,"ntes",-1181942591.2483
2021-06-22,"ntes",-1180406764.4483
2021-06-21,"ntes",-1178618315.913
2021-06-18,"ntes",-1178722912.4052
2021-06-17,"ntes",-1174865247.726
2021-06-16,"ntes",-1176229175.4883
2021-06-15,"ntes",-1176229175.4883
2021-06-14,"ntes",-1175388426.5172
2021-06-11,"ntes",-1176719910.9565
2021-06-10,"ntes",-1176707392.4185
2021-06-09,"ntes",-1177841442.4157
2021-06-08,"ntes",-1175722957.1221
2021-06-07,"ntes",-1174675197.2532
2021-06-04,"ntes",-1175482682.507
2021-06-03,"ntes",-1176393818.074
2021-06-02,"ntes",-1175018022.5486
2021-06-01,"ntes",-1174138934.6914
2021-05-28,"ntes",-1175574630.0066
2021-05-27,"ntes",-1176450507.4461
2021-05-26,"ntes",-1178495333.9164
2021-05-25,"ntes",-1177876728.9177
2021-05-24,"ntes",-1178168659.9508
2021-05-21,"ntes",-1176095969.3041
2021-05-20,"ntes",-1174533124.75
2021-05-19,"ntes",-1177622469.5067
2021-05-18,"ntes",-1178888362.3377
2021-05-17,"ntes",-1180525586.8365
2021-05-14,"ntes",-1182516096.0336
2021-05-13,"ntes",-1183727791.8258
2021-05-12,"ntes",-1181568300.8355
2021-05-11,"ntes",-1180089772.6831
2021-05-10,"ntes",-1181314738.7383
2021-05-07,"ntes",-1179602872.8692
2021-05-06,"ntes",-1178572025.0478
2021-05-05,"ntes",-1179761230.7291
2021-05-04,"ntes",-1179013626.8852
2021-05-03,"ntes",-1177860263.4315
2021-04-30,"ntes",-1177025945.9482
2021-04-29,"ntes",-1176263126.5878
2021-04-28,"ntes",-1175917746.1968
2021-04-27,"ntes",-1176498166.952
2021-04-26,"ntes",-1176478900.8534
2021-04-23,"ntes",-1177457423.6543
2021-04-22,"ntes",-1176502232.7315
2021-04-21,"ntes",-1177414895.8012
2021-04-20,"ntes",-1178867451.9713
2021-04-19,"ntes",-1180513522.4357
2021-04-16,"ntes",-1179418340.2597
2021-04-15,"ntes",-1179865883.1521
2021-04-14,"ntes",-1179936538.1513
2021-04-13,"ntes",-1178315924.8984
2021-04-12,"ntes",-1178874901.513
2021-04-09,"ntes",-1180262353.5051
2021-04-08,"ntes",-1180392950.1428
2021-04-07,"ntes",-1180132649.589
2021-04-06,"ntes",-1181431910.0881
2021-04-05,"ntes",-1182148628.5168
2021-04-01,"ntes",-1182045379.3562
2021-03-31,"ntes",-1180678483.2807
2021-03-30,"ntes",-1178844564.7857
2021-03-29,"ntes",-1179515895.3565
2021-03-26,"ntes",-1179956029.2204
2021-03-25,"ntes",-1182015590.502
2021-03-24,"ntes",-1181202661.0659
2021-03-23,"ntes",-1179547187.2659
2021-03-22,"ntes",-1178032785.6964
2021-03-19,"ntes",-1177108521.852
2021-03-18,"ntes",-1180567426.0532
2021-03-17,"ntes",-1179612861.4266
2021-03-16,"ntes",-1181710843.3958
2021-03-15,"ntes",-1181234981.9616
2021-03-12,"ntes",-1181820574.2364
2021-03-11,"ntes",-1183260613.1068
2021-03-10,"ntes",-1180666051.2099
2021-03-09,"ntes",-1178253647.5994
2021-03-08,"ntes",-1181872353.3457
2021-03-05,"ntes",-1179315382.2089
2021-03-04,"ntes",-1180721864.4196
2021-03-03,"ntes",-1179487423.4201
2021-03-02,"ntes",-1177133727.4725
2021-03-01,"ntes",-1174495700.3284
2021-02-26,"ntes",-1176164102.1472
2021-02-25,"ntes",-1180566463.069
2021-02-24,"ntes",-1177764722.9826
2021-02-23,"ntes",-1181042835.7908
2021-02-22,"ntes",-1183317411.4946
2021-02-19,"ntes",-1180673163.9018
2021-02-18,"ntes",-1179965507.0316
2021-02-17,"ntes",-1181821758.4984
2021-02-16,"ntes",-1182425404.7423
2021-02-12,"ntes",-1181804426.0193
2021-02-11,"ntes",-1181977781.7182
2021-02-10,"ntes",-1181464077.8489
2021-02-09,"ntes",-1181892632.6074
2021-02-08,"ntes",-1183053918.3709
2021-02-05,"ntes",-1181776834.8144
2021-02-04,"ntes",-1181922832.3458
2021-02-03,"ntes",-1182942151.5507
2021-02-02,"ntes",-1183464423.8115
2021-02-01,"ntes",-1185569034.8827
2021-01-29,"ntes",-1185867096.7867
2021-01-28,"ntes",-1185562205.4886
2021-01-27,"ntes",-1186432271.6127
2021-01-26,"ntes",-1185169421.5568
2021-01-25,"ntes",-1185805788.0638
2021-01-22,"ntes",-1183079531.608
2021-01-21,"ntes",-1184132708.0113
2021-01-20,"ntes",-1186988009.8142
2021-01-19,"ntes",-1188238934.6152
2021-01-15,"ntes",-1190046747.1983
2021-01-14,"ntes",-1189705600.6654
2021-01-13,"ntes",-1186370589.9552
2021-01-12,"ntes",-1187326131.0078
2021-01-11,"ntes",-1186615898.3348
2021-01-08,"ntes",-1183607061.831
2021-01-07,"ntes",-1186585877.4462
2021-01-06,"ntes",-1190141946.4189
2021-01-05,"ntes",-1191052808.553
2021-01-04,"ntes",-1193644673.2742
2020-12-31,"ntes",-1193682824.8114
2020-12-30,"ntes",-1193400836.3137
2020-12-29,"ntes",-1194035666.5861
2020-12-28,"ntes",-1193684140.7353
2020-12-24,"ntes",-1192991473.5422
2020-12-23,"ntes",-1193423482.6592
2020-12-22,"ntes",-1193833148.4405
2020-12-21,"ntes",-1193905684.0531
2020-12-18,"ntes",-1192441050.1209
2020-12-17,"ntes",-1196529213.1714
2020-12-16,"ntes",-1196502275.5934
2020-12-15,"ntes",-1198368946.5465
2020-12-14,"ntes",-1197074077.6007
2020-12-11,"ntes",-1197270611.1873
2020-12-10,"ntes",-1197033307.8619
2020-12-09,"ntes",-1197634752.0781
2020-12-08,"ntes",-1195493712.6537
2020-12-07,"ntes",-1196924602.6539
2020-12-04,"ntes",-1195429888.7057
2020-12-03,"ntes",-1193591324.4939
2020-12-02,"ntes",-1192777476.2795
2020-12-01,"ntes",-1192199140.1389
2020-11-30,"ntes",-1191354945.1645
2020-11-27,"ntes",-1188661707.5315
2020-11-25,"ntes",-1189109776.8891
2020-11-24,"ntes",-1187958953.1198
2020-11-23,"ntes",-1188086925.6694
2020-11-20,"ntes",-1188617164.4703
2020-11-19,"ntes",-1190865985.8037
2020-11-18,"ntes",-1191998064.3295
2020-11-17,"ntes",-1189948993.6249
2020-11-16,"ntes",-1189361459.0568
2020-11-13,"ntes",-1188908627.6569
2020-11-12,"ntes",-1188414323.1348
2020-11-11,"ntes",-1185740009.1864
2020-11-10,"ntes",-1186114949.9063
2020-11-09,"ntes",-1185764311.9896
2020-11-06,"ntes",-1182278395.2141
2020-11-05,"ntes",-1183781278.4504
2020-11-04,"ntes",-1182229838.6754
2020-11-03,"ntes",-1185026129.4102
2020-11-02,"ntes",-1186393643.8318
2020-10-30,"ntes",-1185898381.0808
2020-10-29,"ntes",-1185909803.6009
2020-10-28,"ntes",-1185748239.0147
2020-10-27,"ntes",-1183795796.5366
2020-10-26,"ntes",-1184706314.0538
2020-10-23,"ntes",-1185755561.9797
2020-10-22,"ntes",-1185075667.1765
2020-10-21,"ntes",-1183749322.0494
2020-10-20,"ntes",-1183214452.1587
2020-10-19,"ntes",-1183981455.4918
2020-10-16,"ntes",-1181923004.6351
2020-10-15,"ntes",-1181100111.9814
2020-10-14,"ntes",-1182570617.9551
2020-10-13,"ntes",-1180727561.1397
2020-10-12,"ntes",-1180599603.6698
2020-10-09,"ntes",-1179715429.1081
2020-10-08,"ntes",-1180608594.8752
2020-10-07,"ntes",-1182527255.2086
2020-10-06,"ntes",-1180801581.5376
2020-10-05,"ntes",-1179401970.5589
2020-10-02,"ntes",-1180338977.2908
2020-10-01,"ntes",-1179505979.117
2020-09-30,"ntes",-1180468159.8789
2020-09-29,"ntes",-1181787237.3732
2020-09-28,"ntes",-1179350012.9578
2020-09-25,"ntes",-1179274014.7437
2020-09-24,"ntes",-1180039435.1981
2020-09-23,"ntes",-1180587266.2567
2020-09-22,"ntes",-1178776382.6151
2020-09-21,"ntes",-1180057820.7749
2020-09-18,"ntes",-1183265471.9693
2020-09-17,"ntes",-1180283943.9475
2020-09-16,"ntes",-1181967721.6627
2020-09-15,"ntes",-1181364929.2453
2020-09-14,"ntes",-1182212147.8912
2020-09-11,"ntes",-1182062928.9617
2020-09-10,"ntes",-1181571583.5896
2020-09-09,"ntes",-1180051106.972
2020-09-08,"ntes",-1180440561.8012
2020-09-04,"ntes",-1177867977.811
2020-09-03,"ntes",-1180139888.2462
2020-09-02,"ntes",-1181262085.7177
2020-09-01,"ntes",-1179289862.5894
2020-08-31,"ntes",-1181163868.162
2020-08-28,"ntes",-1178403624.3064
2020-08-27,"ntes",-1175881149.69
2020-08-26,"ntes",-1175772193.7117
2020-08-25,"ntes",-1176083004.7812
2020-08-24,"ntes",-1178736925.8254
2020-08-21,"ntes",-1178421891.8081
2020-08-20,"ntes",-1179642127.1078
2020-08-19,"ntes",-1180995132.9609
2020-08-18,"ntes",-1181032573.073
2020-08-17,"ntes",-1180732328.9062
2020-08-14,"ntes",-1181794277.3127
2020-08-13,"ntes",-1181068508.7707
2020-08-12,"ntes",-1182646592.537
2020-08-11,"ntes",-1184650762.5034
2020-08-10,"ntes",-1183570426.2834
2020-08-07,"ntes",-1182165014.4445
2020-08-06,"ntes",-1181398256.2093
2020-08-05,"ntes",-1180927709.1208
2020-08-04,"ntes",-1180349231.6484
2020-08-03,"ntes",-1183419626.6484
2020-07-31,"ntes",-1184125574.6206
2020-07-30,"ntes",-1186063641.2601
2020-07-29,"ntes",-1185977034.1709
2020-07-28,"ntes",-1185167424.6184
2020-07-27,"ntes",-1185063650.812
2020-07-24,"ntes",-1185166372.2902
2020-07-23,"ntes",-1189156449.6287
2020-07-22,"ntes",-1187609861.1293
2020-07-21,"ntes",-1186434074.5497
2020-07-20,"ntes",-1184580252.4674
2020-07-17,"ntes",-1186048191.0068
2020-07-16,"ntes",-1187874739.9385
2020-07-15,"ntes",-1186094575.0925
2020-07-14,"ntes",-1183430019.8327
2020-07-13,"ntes",-1186957811.3779
2020-07-10,"ntes",-1183499399.1217
2020-07-09,"ntes",-1184657552.6111
2020-07-08,"ntes",-1178319123.8917
2020-07-07,"ntes",-1181261542.3026
2020-07-06,"ntes",-1181765029.6168
2020-07-02,"ntes",-1179660755.1147
2020-07-01,"ntes",-1176869671.1472
2020-06-30,"ntes",-1176193106.7245
2020-06-29,"ntes",-1174582763.6319
2020-06-26,"ntes",-1175910580.4595
2020-06-25,"ntes",-1176306203.7254
2020-06-24,"ntes",-1177876668.2357
2020-06-23,"ntes",-1180454410.028
2020-06-22,"ntes",-1184926380.233
2020-06-19,"ntes",-1187809452.8036
2020-06-18,"ntes",-1187501269.232
2020-06-17,"ntes",-1186427831.9012
2020-06-16,"ntes",-1182407762.5279
2020-06-15,"ntes",-1179492553.031
2020-06-12,"ntes",-1182703065.6754
2020-06-11,"ntes",-1181023746.2358
2020-06-10,"ntes",-1185564374.925
2020-06-09,"ntes",-1192488368.0038
2020-06-08,"ntes",-1193066621.0264
2020-06-05,"ntes",-1189413821.5745
2020-06-04,"ntes",-1195339947.4312
2020-06-03,"ntes",-1190125157.9807
2020-06-02,"ntes",-1185857092.0484
2020-06-01,"ntes",-1188621035.5349
2020-05-29,"ntes",-1194693468.0804
2020-05-28,"ntes",-1199822800.798
2020-05-27,"ntes",-1196134012.4713
2020-05-26,"ntes",-1193332294.6973
2020-05-22,"ntes",-1192073871.8583
2020-05-21,"ntes",-1190141808.3065
2020-05-20,"ntes",-1194060540.2832
2020-05-19,"ntes",-1193739947.4625
2020-05-18,"ntes",-1197356975.9136
